Runner Episode: 1	Loss: 0.630640	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 2	Loss: 0.458548	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 3	Loss: 0.501957	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 4	Loss: 0.467203	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 5	Loss: 0.745437	Accuracy: 0.770 	 Current Training Data Per Class: 225
Runner Episode: 6	Loss: 0.366680	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 7	Loss: 0.471025	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 8	Loss: 0.611661	Accuracy: 0.720 	 Current Training Data Per Class: 225
Runner Episode: 9	Loss: 0.535421	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 10	Loss: 0.475624	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 11	Loss: 0.548397	Accuracy: 0.820 	 Current Training Data Per Class: 225
Runner Episode: 12	Loss: 0.692185	Accuracy: 0.750 	 Current Training Data Per Class: 225
Runner Episode: 13	Loss: 0.315951	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 14	Loss: 0.199793	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 15	Loss: 0.505333	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 16	Loss: 0.429713	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 17	Loss: 0.753539	Accuracy: 0.690 	 Current Training Data Per Class: 225
Runner Episode: 18	Loss: 0.388736	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 19	Loss: 0.539823	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 20	Loss: 0.460328	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 21	Loss: 0.382228	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 22	Loss: 0.364059	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 23	Loss: 0.389776	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 24	Loss: 0.535541	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 25	Loss: 0.116615	Accuracy: 0.960 	 Current Training Data Per Class: 225
Runner Episode: 26	Loss: 0.519990	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 27	Loss: 0.595529	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 28	Loss: 0.271181	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 29	Loss: 0.524673	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 30	Loss: 0.608907	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 31	Loss: 0.518483	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 32	Loss: 0.457839	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 33	Loss: 0.887606	Accuracy: 0.710 	 Current Training Data Per Class: 225
Runner Episode: 34	Loss: 0.450863	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 35	Loss: 0.613266	Accuracy: 0.740 	 Current Training Data Per Class: 225
Runner Episode: 36	Loss: 0.282242	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 37	Loss: 0.195332	Accuracy: 0.960 	 Current Training Data Per Class: 225
Runner Episode: 38	Loss: 0.420321	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 39	Loss: 0.522966	Accuracy: 0.820 	 Current Training Data Per Class: 225
Runner Episode: 40	Loss: 0.489911	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 41	Loss: 0.577101	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 42	Loss: 0.425709	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 43	Loss: 0.586528	Accuracy: 0.800 	 Current Training Data Per Class: 225
Runner Episode: 44	Loss: 0.762639	Accuracy: 0.700 	 Current Training Data Per Class: 225
Runner Episode: 45	Loss: 0.773881	Accuracy: 0.750 	 Current Training Data Per Class: 225
Runner Episode: 46	Loss: 0.321842	Accuracy: 0.880 	 Current Training Data Per Class: 225
Runner Episode: 47	Loss: 0.545053	Accuracy: 0.800 	 Current Training Data Per Class: 225
Runner Episode: 48	Loss: 0.473763	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 49	Loss: 0.578318	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 50	Loss: 0.463490	Accuracy: 0.830 	 Current Training Data Per Class: 225
