Train Episode: 1	Loss: 1.017180	Accuracy: 0.590	 Current training data: 100
Train Episode: 2	Loss: 1.666705	Accuracy: 0.210	 Current training data: 100
Train Episode: 3	Loss: 1.548930	Accuracy: 0.370	 Current training data: 100
Train Episode: 4	Loss: 3.035971	Accuracy: 0.250	 Current training data: 100
Train Episode: 5	Loss: 1.693682	Accuracy: 0.200	 Current training data: 100
Train Episode: 6	Loss: 1.364397	Accuracy: 0.400	 Current training data: 100
Train Episode: 7	Loss: 1.592965	Accuracy: 0.420	 Current training data: 100
Train Episode: 8	Loss: 1.475069	Accuracy: 0.500	 Current training data: 100
Train Episode: 9	Loss: 1.675204	Accuracy: 0.200	 Current training data: 100
Train Episode: 10	Loss: 1.717115	Accuracy: 0.340	 Current training data: 100
Train Episode: 11	Loss: 1.408620	Accuracy: 0.340	 Current training data: 100
Train Episode: 12	Loss: 1.683441	Accuracy: 0.300	 Current training data: 100
Train Episode: 13	Loss: 1.547359	Accuracy: 0.280	 Current training data: 100
Train Episode: 14	Loss: 1.892995	Accuracy: 0.200	 Current training data: 100
Train Episode: 15	Loss: 1.476290	Accuracy: 0.390	 Current training data: 100
Train Episode: 16	Loss: 1.377311	Accuracy: 0.430	 Current training data: 100
Train Episode: 17	Loss: 1.377908	Accuracy: 0.480	 Current training data: 100
Train Episode: 18	Loss: 0.928410	Accuracy: 0.680	 Current training data: 100
Train Episode: 19	Loss: 1.347304	Accuracy: 0.400	 Current training data: 100
Train Episode: 20	Loss: 1.651549	Accuracy: 0.200	 Current training data: 100
