Train Episode: 1	Loss: 0.559963	Accuracy: 0.820	 Current training data: 50
Train Episode: 2	Loss: 0.582604	Accuracy: 0.800	 Current training data: 50
Train Episode: 3	Loss: 0.464771	Accuracy: 0.850	 Current training data: 50
Train Episode: 4	Loss: 0.380980	Accuracy: 0.910	 Current training data: 50
Train Episode: 5	Loss: 0.746439	Accuracy: 0.760	 Current training data: 50
Train Episode: 6	Loss: 0.485304	Accuracy: 0.870	 Current training data: 50
Train Episode: 7	Loss: 0.826579	Accuracy: 0.730	 Current training data: 50
Train Episode: 8	Loss: 0.539599	Accuracy: 0.790	 Current training data: 50
Train Episode: 9	Loss: 0.364713	Accuracy: 0.880	 Current training data: 50
Train Episode: 10	Loss: 0.893192	Accuracy: 0.650	 Current training data: 50
Train Episode: 11	Loss: 0.964404	Accuracy: 0.650	 Current training data: 50
Train Episode: 12	Loss: 0.606162	Accuracy: 0.800	 Current training data: 50
Train Episode: 13	Loss: 0.472319	Accuracy: 0.850	 Current training data: 50
Train Episode: 14	Loss: 0.734128	Accuracy: 0.770	 Current training data: 50
Train Episode: 15	Loss: 0.448008	Accuracy: 0.870	 Current training data: 50
Train Episode: 16	Loss: 0.734040	Accuracy: 0.740	 Current training data: 50
Train Episode: 17	Loss: 0.181451	Accuracy: 0.960	 Current training data: 50
Train Episode: 18	Loss: 0.848463	Accuracy: 0.710	 Current training data: 50
Train Episode: 19	Loss: 0.913571	Accuracy: 0.690	 Current training data: 50
Train Episode: 20	Loss: 0.904538	Accuracy: 0.630	 Current training data: 50
