Runner Episode: 1	Loss: 0.586945	Accuracy: 0.790 	 Current Training Data Per Class: 325
Runner Episode: 2	Loss: 0.542642	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 3	Loss: 0.125017	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 4	Loss: 0.424890	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 5	Loss: 0.382176	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 6	Loss: 0.240353	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 7	Loss: 0.495320	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 8	Loss: 0.409649	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 9	Loss: 0.814211	Accuracy: 0.710 	 Current Training Data Per Class: 325
Runner Episode: 10	Loss: 0.321145	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 11	Loss: 0.298019	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 12	Loss: 0.349734	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 13	Loss: 0.324649	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 14	Loss: 0.346806	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 15	Loss: 0.638921	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 16	Loss: 0.085309	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 17	Loss: 0.207700	Accuracy: 0.960 	 Current Training Data Per Class: 325
Runner Episode: 18	Loss: 0.469851	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 19	Loss: 0.453316	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 20	Loss: 0.367047	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 21	Loss: 0.442661	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 22	Loss: 0.624261	Accuracy: 0.750 	 Current Training Data Per Class: 325
Runner Episode: 23	Loss: 0.230824	Accuracy: 0.940 	 Current Training Data Per Class: 325
Runner Episode: 24	Loss: 0.247470	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 25	Loss: 0.647717	Accuracy: 0.720 	 Current Training Data Per Class: 325
Runner Episode: 26	Loss: 0.318054	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 27	Loss: 0.436925	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 28	Loss: 0.287035	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 29	Loss: 0.287274	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 30	Loss: 0.292695	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 31	Loss: 0.210346	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 32	Loss: 0.181187	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 33	Loss: 0.384476	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 34	Loss: 0.149584	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 35	Loss: 0.259738	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 36	Loss: 0.658225	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 37	Loss: 0.475655	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 38	Loss: 0.467246	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 39	Loss: 0.267792	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 40	Loss: 0.605247	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 41	Loss: 0.623157	Accuracy: 0.750 	 Current Training Data Per Class: 325
Runner Episode: 42	Loss: 0.442831	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 43	Loss: 0.604972	Accuracy: 0.730 	 Current Training Data Per Class: 325
Runner Episode: 44	Loss: 0.697029	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 45	Loss: 0.397152	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 46	Loss: 0.294227	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 47	Loss: 0.329311	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 48	Loss: 0.262055	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 49	Loss: 0.231985	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 50	Loss: 0.594691	Accuracy: 0.780 	 Current Training Data Per Class: 325
