Runner Episode: 1	Loss: 1.639919	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 2	Loss: 1.627429	Accuracy: 0.310 	 Current Training Data Per Class: 20
Runner Episode: 3	Loss: 1.761115	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 4	Loss: 1.638693	Accuracy: 0.230 	 Current Training Data Per Class: 20
Runner Episode: 5	Loss: 2.255629	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 6	Loss: 1.756158	Accuracy: 0.370 	 Current Training Data Per Class: 20
Runner Episode: 7	Loss: 1.409894	Accuracy: 0.420 	 Current Training Data Per Class: 20
Runner Episode: 8	Loss: 1.606793	Accuracy: 0.370 	 Current Training Data Per Class: 20
Runner Episode: 9	Loss: 1.843917	Accuracy: 0.390 	 Current Training Data Per Class: 20
Runner Episode: 10	Loss: 0.908719	Accuracy: 0.610 	 Current Training Data Per Class: 20
Runner Episode: 11	Loss: 1.665686	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 12	Loss: 1.447401	Accuracy: 0.480 	 Current Training Data Per Class: 20
Runner Episode: 13	Loss: 1.577599	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 14	Loss: 1.976695	Accuracy: 0.380 	 Current Training Data Per Class: 20
Runner Episode: 15	Loss: 2.104892	Accuracy: 0.490 	 Current Training Data Per Class: 20
Runner Episode: 16	Loss: 0.943730	Accuracy: 0.620 	 Current Training Data Per Class: 20
Runner Episode: 17	Loss: 1.222629	Accuracy: 0.540 	 Current Training Data Per Class: 20
Runner Episode: 18	Loss: 1.355475	Accuracy: 0.420 	 Current Training Data Per Class: 20
Runner Episode: 19	Loss: 1.593229	Accuracy: 0.320 	 Current Training Data Per Class: 20
Runner Episode: 20	Loss: 1.556494	Accuracy: 0.290 	 Current Training Data Per Class: 20
Runner Episode: 21	Loss: 2.640257	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 22	Loss: 2.001858	Accuracy: 0.230 	 Current Training Data Per Class: 20
Runner Episode: 23	Loss: 1.913725	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 24	Loss: 1.733698	Accuracy: 0.360 	 Current Training Data Per Class: 20
Runner Episode: 25	Loss: 2.348302	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 26	Loss: 1.741407	Accuracy: 0.310 	 Current Training Data Per Class: 20
Runner Episode: 27	Loss: 1.902178	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 28	Loss: 1.598307	Accuracy: 0.350 	 Current Training Data Per Class: 20
Runner Episode: 29	Loss: 2.036929	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 30	Loss: 1.843093	Accuracy: 0.350 	 Current Training Data Per Class: 20
Runner Episode: 31	Loss: 1.094894	Accuracy: 0.480 	 Current Training Data Per Class: 20
Runner Episode: 32	Loss: 1.208291	Accuracy: 0.590 	 Current Training Data Per Class: 20
Runner Episode: 33	Loss: 1.586440	Accuracy: 0.360 	 Current Training Data Per Class: 20
Runner Episode: 34	Loss: 1.740344	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 35	Loss: 1.208606	Accuracy: 0.420 	 Current Training Data Per Class: 20
Runner Episode: 36	Loss: 2.144188	Accuracy: 0.280 	 Current Training Data Per Class: 20
Runner Episode: 37	Loss: 1.437441	Accuracy: 0.420 	 Current Training Data Per Class: 20
Runner Episode: 38	Loss: 1.586266	Accuracy: 0.380 	 Current Training Data Per Class: 20
Runner Episode: 39	Loss: 1.583709	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 40	Loss: 2.274777	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 41	Loss: 1.714329	Accuracy: 0.260 	 Current Training Data Per Class: 20
Runner Episode: 42	Loss: 1.996776	Accuracy: 0.360 	 Current Training Data Per Class: 20
Runner Episode: 43	Loss: 1.807210	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 44	Loss: 2.336338	Accuracy: 0.240 	 Current Training Data Per Class: 20
Runner Episode: 45	Loss: 1.917740	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 46	Loss: 1.045098	Accuracy: 0.610 	 Current Training Data Per Class: 20
Runner Episode: 47	Loss: 1.272386	Accuracy: 0.430 	 Current Training Data Per Class: 20
Runner Episode: 48	Loss: 0.771144	Accuracy: 0.670 	 Current Training Data Per Class: 20
Runner Episode: 49	Loss: 1.029120	Accuracy: 0.540 	 Current Training Data Per Class: 20
Runner Episode: 50	Loss: 1.776216	Accuracy: 0.220 	 Current Training Data Per Class: 20
