Train Episode: 1	Loss: 0.511028	Accuracy: 0.890	 Current training data: 10
Train Episode: 2	Loss: 1.092566	Accuracy: 0.620	 Current training data: 10
Train Episode: 3	Loss: 0.748757	Accuracy: 0.740	 Current training data: 10
Train Episode: 4	Loss: 0.918489	Accuracy: 0.720	 Current training data: 10
Train Episode: 5	Loss: 1.226742	Accuracy: 0.550	 Current training data: 10
Train Episode: 6	Loss: 0.919741	Accuracy: 0.710	 Current training data: 10
Train Episode: 7	Loss: 0.793386	Accuracy: 0.790	 Current training data: 10
Train Episode: 8	Loss: 0.828515	Accuracy: 0.710	 Current training data: 10
Train Episode: 9	Loss: 1.198345	Accuracy: 0.510	 Current training data: 10
Train Episode: 10	Loss: 1.203279	Accuracy: 0.580	 Current training data: 10
Train Episode: 11	Loss: 0.729792	Accuracy: 0.800	 Current training data: 10
Train Episode: 12	Loss: 0.920016	Accuracy: 0.660	 Current training data: 10
Train Episode: 13	Loss: 0.379928	Accuracy: 0.900	 Current training data: 10
Train Episode: 14	Loss: 0.893031	Accuracy: 0.700	 Current training data: 10
Train Episode: 15	Loss: 1.111512	Accuracy: 0.560	 Current training data: 10
Train Episode: 16	Loss: 1.079552	Accuracy: 0.640	 Current training data: 10
Train Episode: 17	Loss: 0.576505	Accuracy: 0.790	 Current training data: 10
Train Episode: 18	Loss: 0.979728	Accuracy: 0.620	 Current training data: 10
Train Episode: 19	Loss: 1.062008	Accuracy: 0.600	 Current training data: 10
Train Episode: 20	Loss: 0.906200	Accuracy: 0.680	 Current training data: 10
