Train Episode: 1	Loss: 0.268524	Accuracy: 0.910	 Current training data: 140
Train Episode: 2	Loss: 0.292501	Accuracy: 0.890	 Current training data: 140
Train Episode: 3	Loss: 0.393611	Accuracy: 0.830	 Current training data: 140
Train Episode: 4	Loss: 0.802297	Accuracy: 0.720	 Current training data: 140
Train Episode: 5	Loss: 0.529641	Accuracy: 0.850	 Current training data: 140
Train Episode: 6	Loss: 0.462600	Accuracy: 0.850	 Current training data: 140
Train Episode: 7	Loss: 0.634918	Accuracy: 0.800	 Current training data: 140
Train Episode: 8	Loss: 0.385105	Accuracy: 0.850	 Current training data: 140
Train Episode: 9	Loss: 0.354670	Accuracy: 0.880	 Current training data: 140
Train Episode: 10	Loss: 0.345843	Accuracy: 0.900	 Current training data: 140
Train Episode: 11	Loss: 0.216445	Accuracy: 0.930	 Current training data: 140
Train Episode: 12	Loss: 0.379303	Accuracy: 0.880	 Current training data: 140
Train Episode: 13	Loss: 0.191443	Accuracy: 0.940	 Current training data: 140
Train Episode: 14	Loss: 0.530060	Accuracy: 0.800	 Current training data: 140
Train Episode: 15	Loss: 0.444764	Accuracy: 0.840	 Current training data: 140
Train Episode: 16	Loss: 0.458911	Accuracy: 0.830	 Current training data: 140
Train Episode: 17	Loss: 0.488534	Accuracy: 0.860	 Current training data: 140
Train Episode: 18	Loss: 0.385221	Accuracy: 0.870	 Current training data: 140
Train Episode: 19	Loss: 0.274593	Accuracy: 0.890	 Current training data: 140
Train Episode: 20	Loss: 0.481137	Accuracy: 0.790	 Current training data: 140
