Runner Episode: 1	Loss: 1.232781	Accuracy: 0.420 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.302838	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.179001	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.261106	Accuracy: 0.190 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.845623	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.581337	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.388652	Accuracy: 0.240 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.515235	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.017648	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.621893	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.234802	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 1.908724	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.134236	Accuracy: 0.140 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 2.306072	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.213955	Accuracy: 0.140 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.102047	Accuracy: 0.240 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.371883	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.668443	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.336495	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.417249	Accuracy: 0.210 	 Current Training Data Per Class: 5
