Runner Episode: 1	Loss: 0.640610	Accuracy: 0.820 	 Current Training Data Per Class: 70
Runner Episode: 2	Loss: 1.551271	Accuracy: 0.640 	 Current Training Data Per Class: 70
Runner Episode: 3	Loss: 0.519569	Accuracy: 0.840 	 Current Training Data Per Class: 70
Runner Episode: 4	Loss: 0.432022	Accuracy: 0.850 	 Current Training Data Per Class: 70
Runner Episode: 5	Loss: 0.772669	Accuracy: 0.740 	 Current Training Data Per Class: 70
Runner Episode: 6	Loss: 0.392766	Accuracy: 0.910 	 Current Training Data Per Class: 70
Runner Episode: 7	Loss: 0.524762	Accuracy: 0.830 	 Current Training Data Per Class: 70
Runner Episode: 8	Loss: 0.289954	Accuracy: 0.910 	 Current Training Data Per Class: 70
Runner Episode: 9	Loss: 0.667485	Accuracy: 0.790 	 Current Training Data Per Class: 70
Runner Episode: 10	Loss: 0.439988	Accuracy: 0.820 	 Current Training Data Per Class: 70
Runner Episode: 11	Loss: 0.607853	Accuracy: 0.810 	 Current Training Data Per Class: 70
Runner Episode: 12	Loss: 0.455285	Accuracy: 0.810 	 Current Training Data Per Class: 70
Runner Episode: 13	Loss: 0.252761	Accuracy: 0.940 	 Current Training Data Per Class: 70
Runner Episode: 14	Loss: 0.498799	Accuracy: 0.810 	 Current Training Data Per Class: 70
Runner Episode: 15	Loss: 0.766272	Accuracy: 0.770 	 Current Training Data Per Class: 70
Runner Episode: 16	Loss: 0.427929	Accuracy: 0.880 	 Current Training Data Per Class: 70
Runner Episode: 17	Loss: 0.387537	Accuracy: 0.900 	 Current Training Data Per Class: 70
Runner Episode: 18	Loss: 0.713186	Accuracy: 0.740 	 Current Training Data Per Class: 70
Runner Episode: 19	Loss: 0.606024	Accuracy: 0.840 	 Current Training Data Per Class: 70
Runner Episode: 20	Loss: 0.679586	Accuracy: 0.760 	 Current Training Data Per Class: 70
Runner Episode: 21	Loss: 1.203638	Accuracy: 0.590 	 Current Training Data Per Class: 70
Runner Episode: 22	Loss: 0.655532	Accuracy: 0.790 	 Current Training Data Per Class: 70
Runner Episode: 23	Loss: 0.481018	Accuracy: 0.840 	 Current Training Data Per Class: 70
Runner Episode: 24	Loss: 0.374111	Accuracy: 0.920 	 Current Training Data Per Class: 70
Runner Episode: 25	Loss: 0.973930	Accuracy: 0.710 	 Current Training Data Per Class: 70
Runner Episode: 26	Loss: 0.786840	Accuracy: 0.760 	 Current Training Data Per Class: 70
Runner Episode: 27	Loss: 0.818564	Accuracy: 0.770 	 Current Training Data Per Class: 70
Runner Episode: 28	Loss: 0.470384	Accuracy: 0.830 	 Current Training Data Per Class: 70
Runner Episode: 29	Loss: 0.396881	Accuracy: 0.880 	 Current Training Data Per Class: 70
Runner Episode: 30	Loss: 0.380769	Accuracy: 0.880 	 Current Training Data Per Class: 70
Runner Episode: 31	Loss: 0.437776	Accuracy: 0.820 	 Current Training Data Per Class: 70
Runner Episode: 32	Loss: 0.288213	Accuracy: 0.910 	 Current Training Data Per Class: 70
Runner Episode: 33	Loss: 0.569491	Accuracy: 0.770 	 Current Training Data Per Class: 70
Runner Episode: 34	Loss: 0.414282	Accuracy: 0.840 	 Current Training Data Per Class: 70
Runner Episode: 35	Loss: 0.433906	Accuracy: 0.810 	 Current Training Data Per Class: 70
Runner Episode: 36	Loss: 0.730171	Accuracy: 0.720 	 Current Training Data Per Class: 70
Runner Episode: 37	Loss: 0.659018	Accuracy: 0.780 	 Current Training Data Per Class: 70
Runner Episode: 38	Loss: 0.813516	Accuracy: 0.710 	 Current Training Data Per Class: 70
Runner Episode: 39	Loss: 0.598886	Accuracy: 0.790 	 Current Training Data Per Class: 70
Runner Episode: 40	Loss: 0.533543	Accuracy: 0.830 	 Current Training Data Per Class: 70
Runner Episode: 41	Loss: 0.953617	Accuracy: 0.650 	 Current Training Data Per Class: 70
Runner Episode: 42	Loss: 0.715002	Accuracy: 0.720 	 Current Training Data Per Class: 70
Runner Episode: 43	Loss: 0.721342	Accuracy: 0.770 	 Current Training Data Per Class: 70
Runner Episode: 44	Loss: 0.721483	Accuracy: 0.800 	 Current Training Data Per Class: 70
Runner Episode: 45	Loss: 0.991055	Accuracy: 0.590 	 Current Training Data Per Class: 70
Runner Episode: 46	Loss: 0.356238	Accuracy: 0.890 	 Current Training Data Per Class: 70
Runner Episode: 47	Loss: 0.724602	Accuracy: 0.780 	 Current Training Data Per Class: 70
Runner Episode: 48	Loss: 0.210104	Accuracy: 0.950 	 Current Training Data Per Class: 70
Runner Episode: 49	Loss: 0.515798	Accuracy: 0.850 	 Current Training Data Per Class: 70
Runner Episode: 50	Loss: 1.178635	Accuracy: 0.660 	 Current Training Data Per Class: 70
