Runner Episode: 1	Loss: 0.584097	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 2	Loss: 0.628800	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 3	Loss: 0.327752	Accuracy: 0.890 	 Current Training Data Per Class: 110
Runner Episode: 4	Loss: 0.386828	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 5	Loss: 0.748100	Accuracy: 0.730 	 Current Training Data Per Class: 110
Runner Episode: 6	Loss: 0.409513	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 7	Loss: 0.527764	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 8	Loss: 0.347511	Accuracy: 0.840 	 Current Training Data Per Class: 110
Runner Episode: 9	Loss: 0.753797	Accuracy: 0.730 	 Current Training Data Per Class: 110
Runner Episode: 10	Loss: 0.490362	Accuracy: 0.800 	 Current Training Data Per Class: 110
Runner Episode: 11	Loss: 0.502542	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 12	Loss: 0.469593	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 13	Loss: 0.314887	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 14	Loss: 0.769020	Accuracy: 0.720 	 Current Training Data Per Class: 110
Runner Episode: 15	Loss: 0.468621	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 16	Loss: 0.557437	Accuracy: 0.790 	 Current Training Data Per Class: 110
Runner Episode: 17	Loss: 0.235820	Accuracy: 0.910 	 Current Training Data Per Class: 110
Runner Episode: 18	Loss: 0.501154	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 19	Loss: 0.743483	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 20	Loss: 0.676229	Accuracy: 0.790 	 Current Training Data Per Class: 110
Runner Episode: 21	Loss: 0.565080	Accuracy: 0.770 	 Current Training Data Per Class: 110
Runner Episode: 22	Loss: 0.756989	Accuracy: 0.730 	 Current Training Data Per Class: 110
Runner Episode: 23	Loss: 0.328000	Accuracy: 0.890 	 Current Training Data Per Class: 110
Runner Episode: 24	Loss: 0.326115	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 25	Loss: 0.904821	Accuracy: 0.680 	 Current Training Data Per Class: 110
Runner Episode: 26	Loss: 0.498861	Accuracy: 0.820 	 Current Training Data Per Class: 110
Runner Episode: 27	Loss: 0.551953	Accuracy: 0.810 	 Current Training Data Per Class: 110
Runner Episode: 28	Loss: 0.664191	Accuracy: 0.760 	 Current Training Data Per Class: 110
Runner Episode: 29	Loss: 0.592244	Accuracy: 0.760 	 Current Training Data Per Class: 110
Runner Episode: 30	Loss: 0.346264	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 31	Loss: 0.298102	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 32	Loss: 0.338784	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 33	Loss: 0.458715	Accuracy: 0.880 	 Current Training Data Per Class: 110
Runner Episode: 34	Loss: 0.469912	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 35	Loss: 0.431241	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 36	Loss: 0.784181	Accuracy: 0.740 	 Current Training Data Per Class: 110
Runner Episode: 37	Loss: 0.443196	Accuracy: 0.870 	 Current Training Data Per Class: 110
Runner Episode: 38	Loss: 0.714314	Accuracy: 0.730 	 Current Training Data Per Class: 110
Runner Episode: 39	Loss: 0.536959	Accuracy: 0.790 	 Current Training Data Per Class: 110
Runner Episode: 40	Loss: 0.467422	Accuracy: 0.850 	 Current Training Data Per Class: 110
Runner Episode: 41	Loss: 0.815657	Accuracy: 0.730 	 Current Training Data Per Class: 110
Runner Episode: 42	Loss: 0.579839	Accuracy: 0.780 	 Current Training Data Per Class: 110
Runner Episode: 43	Loss: 0.618474	Accuracy: 0.760 	 Current Training Data Per Class: 110
Runner Episode: 44	Loss: 0.794152	Accuracy: 0.690 	 Current Training Data Per Class: 110
Runner Episode: 45	Loss: 0.932816	Accuracy: 0.660 	 Current Training Data Per Class: 110
Runner Episode: 46	Loss: 0.501226	Accuracy: 0.830 	 Current Training Data Per Class: 110
Runner Episode: 47	Loss: 0.599167	Accuracy: 0.860 	 Current Training Data Per Class: 110
Runner Episode: 48	Loss: 0.294894	Accuracy: 0.900 	 Current Training Data Per Class: 110
Runner Episode: 49	Loss: 0.244744	Accuracy: 0.930 	 Current Training Data Per Class: 110
Runner Episode: 50	Loss: 0.931533	Accuracy: 0.590 	 Current Training Data Per Class: 110
