Runner Episode: 1	Loss: 1.452971	Accuracy: 0.440 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.583739	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.381092	Accuracy: 0.120 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.393842	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.788803	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.334045	Accuracy: 0.240 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.461422	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.262112	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.110083	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.397038	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.193854	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 1.784650	Accuracy: 0.420 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.037608	Accuracy: 0.230 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 1.750247	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.345170	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.173985	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.239640	Accuracy: 0.170 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.585067	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.027131	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.342597	Accuracy: 0.200 	 Current Training Data Per Class: 5
