Train Episode: 1	Loss: 1.179851	Accuracy: 0.360	 Current training data: 120
Train Episode: 2	Loss: 0.659406	Accuracy: 0.680	 Current training data: 120
Train Episode: 3	Loss: 1.089796	Accuracy: 0.690	 Current training data: 120
Train Episode: 4	Loss: 0.837695	Accuracy: 0.580	 Current training data: 120
Train Episode: 5	Loss: 1.494883	Accuracy: 0.700	 Current training data: 120
Train Episode: 6	Loss: 1.156760	Accuracy: 0.480	 Current training data: 120
Train Episode: 7	Loss: 0.726147	Accuracy: 0.700	 Current training data: 120
Train Episode: 8	Loss: 1.271164	Accuracy: 0.410	 Current training data: 120
Train Episode: 9	Loss: 1.205186	Accuracy: 0.570	 Current training data: 120
Train Episode: 10	Loss: 0.811420	Accuracy: 0.690	 Current training data: 120
Train Episode: 11	Loss: 1.203583	Accuracy: 0.410	 Current training data: 120
Train Episode: 12	Loss: 1.080743	Accuracy: 0.410	 Current training data: 120
Train Episode: 13	Loss: 0.903871	Accuracy: 0.610	 Current training data: 120
Train Episode: 14	Loss: 1.450593	Accuracy: 0.440	 Current training data: 120
Train Episode: 15	Loss: 1.345996	Accuracy: 0.380	 Current training data: 120
Train Episode: 16	Loss: 0.941346	Accuracy: 0.550	 Current training data: 120
Train Episode: 17	Loss: 1.550291	Accuracy: 0.200	 Current training data: 120
Train Episode: 18	Loss: 1.188588	Accuracy: 0.380	 Current training data: 120
Train Episode: 19	Loss: 0.875446	Accuracy: 0.570	 Current training data: 120
Train Episode: 20	Loss: 0.869904	Accuracy: 0.520	 Current training data: 120
