Runner Episode: 1	Loss: 0.501679	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 2	Loss: 0.388539	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 3	Loss: 0.148952	Accuracy: 0.950 	 Current Training Data Per Class: 225
Runner Episode: 4	Loss: 0.374328	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 5	Loss: 0.515652	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 6	Loss: 0.254968	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 7	Loss: 0.443804	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 8	Loss: 0.172737	Accuracy: 0.950 	 Current Training Data Per Class: 225
Runner Episode: 9	Loss: 0.448233	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 10	Loss: 0.496139	Accuracy: 0.810 	 Current Training Data Per Class: 225
Runner Episode: 11	Loss: 0.449250	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 12	Loss: 0.487058	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 13	Loss: 0.346844	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 14	Loss: 0.504334	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 15	Loss: 1.085714	Accuracy: 0.660 	 Current Training Data Per Class: 225
Runner Episode: 16	Loss: 0.185466	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 17	Loss: 0.167107	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 18	Loss: 0.644038	Accuracy: 0.710 	 Current Training Data Per Class: 225
Runner Episode: 19	Loss: 0.519281	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 20	Loss: 0.272400	Accuracy: 0.940 	 Current Training Data Per Class: 225
Runner Episode: 21	Loss: 0.572710	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 22	Loss: 0.622342	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 23	Loss: 0.381878	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 24	Loss: 0.302624	Accuracy: 0.880 	 Current Training Data Per Class: 225
Runner Episode: 25	Loss: 0.700205	Accuracy: 0.680 	 Current Training Data Per Class: 225
Runner Episode: 26	Loss: 0.507664	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 27	Loss: 0.436287	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 28	Loss: 0.338521	Accuracy: 0.880 	 Current Training Data Per Class: 225
Runner Episode: 29	Loss: 0.656614	Accuracy: 0.810 	 Current Training Data Per Class: 225
Runner Episode: 30	Loss: 0.242881	Accuracy: 0.920 	 Current Training Data Per Class: 225
Runner Episode: 31	Loss: 0.356791	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 32	Loss: 0.269064	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 33	Loss: 0.530145	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 34	Loss: 0.582115	Accuracy: 0.760 	 Current Training Data Per Class: 225
Runner Episode: 35	Loss: 0.222054	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 36	Loss: 0.501555	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 37	Loss: 0.260981	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 38	Loss: 0.257532	Accuracy: 0.940 	 Current Training Data Per Class: 225
Runner Episode: 39	Loss: 0.229464	Accuracy: 0.950 	 Current Training Data Per Class: 225
Runner Episode: 40	Loss: 0.406909	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 41	Loss: 0.666871	Accuracy: 0.740 	 Current Training Data Per Class: 225
Runner Episode: 42	Loss: 0.277028	Accuracy: 0.920 	 Current Training Data Per Class: 225
Runner Episode: 43	Loss: 0.575637	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 44	Loss: 0.306179	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 45	Loss: 0.524248	Accuracy: 0.800 	 Current Training Data Per Class: 225
Runner Episode: 46	Loss: 0.349363	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 47	Loss: 0.334171	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 48	Loss: 0.266739	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 49	Loss: 0.185293	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 50	Loss: 0.645332	Accuracy: 0.760 	 Current Training Data Per Class: 225
