Runner Episode: 1	Loss: 0.758964	Accuracy: 0.830 	 Current Training Data Per Class: 180
Runner Episode: 2	Loss: 0.829788	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 3	Loss: 0.446241	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 4	Loss: 0.616988	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 5	Loss: 1.199978	Accuracy: 0.650 	 Current Training Data Per Class: 180
Runner Episode: 6	Loss: 0.599378	Accuracy: 0.860 	 Current Training Data Per Class: 180
Runner Episode: 7	Loss: 0.550588	Accuracy: 0.840 	 Current Training Data Per Class: 180
Runner Episode: 8	Loss: 0.343550	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 9	Loss: 0.707907	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 10	Loss: 0.744414	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 11	Loss: 0.752229	Accuracy: 0.810 	 Current Training Data Per Class: 180
Runner Episode: 12	Loss: 0.334598	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 13	Loss: 0.431715	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 14	Loss: 1.300884	Accuracy: 0.780 	 Current Training Data Per Class: 180
Runner Episode: 15	Loss: 0.989940	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 16	Loss: 0.634445	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 17	Loss: 0.317850	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 18	Loss: 0.835538	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 19	Loss: 0.959567	Accuracy: 0.750 	 Current Training Data Per Class: 180
Runner Episode: 20	Loss: 0.555444	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 21	Loss: 2.239786	Accuracy: 0.640 	 Current Training Data Per Class: 180
Runner Episode: 22	Loss: 1.236099	Accuracy: 0.730 	 Current Training Data Per Class: 180
Runner Episode: 23	Loss: 0.607018	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 24	Loss: 0.391646	Accuracy: 0.860 	 Current Training Data Per Class: 180
Runner Episode: 25	Loss: 2.321448	Accuracy: 0.660 	 Current Training Data Per Class: 180
Runner Episode: 26	Loss: 1.018480	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 27	Loss: 0.336830	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 28	Loss: 1.277057	Accuracy: 0.740 	 Current Training Data Per Class: 180
Runner Episode: 29	Loss: 0.986642	Accuracy: 0.780 	 Current Training Data Per Class: 180
Runner Episode: 30	Loss: 0.650146	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 31	Loss: 0.650485	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 32	Loss: 0.236866	Accuracy: 0.920 	 Current Training Data Per Class: 180
Runner Episode: 33	Loss: 0.457429	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 34	Loss: 0.548461	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 35	Loss: 0.618910	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 36	Loss: 1.224850	Accuracy: 0.710 	 Current Training Data Per Class: 180
Runner Episode: 37	Loss: 0.553168	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 38	Loss: 0.555527	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 39	Loss: 0.873755	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 40	Loss: 0.464957	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 41	Loss: 1.499379	Accuracy: 0.690 	 Current Training Data Per Class: 180
Runner Episode: 42	Loss: 1.132757	Accuracy: 0.690 	 Current Training Data Per Class: 180
Runner Episode: 43	Loss: 0.882713	Accuracy: 0.760 	 Current Training Data Per Class: 180
Runner Episode: 44	Loss: 0.506115	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 45	Loss: 1.070692	Accuracy: 0.660 	 Current Training Data Per Class: 180
Runner Episode: 46	Loss: 0.527906	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 47	Loss: 0.769693	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 48	Loss: 0.535571	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 49	Loss: 0.204196	Accuracy: 0.940 	 Current Training Data Per Class: 180
Runner Episode: 50	Loss: 3.466186	Accuracy: 0.460 	 Current Training Data Per Class: 180
