Train Episode: 1	Loss: 0.264801	Accuracy: 0.940	 Current training data: 70
Train Episode: 2	Loss: 0.447002	Accuracy: 0.810	 Current training data: 70
Train Episode: 3	Loss: 0.493913	Accuracy: 0.830	 Current training data: 70
Train Episode: 4	Loss: 0.675503	Accuracy: 0.750	 Current training data: 70
Train Episode: 5	Loss: 0.625004	Accuracy: 0.750	 Current training data: 70
Train Episode: 6	Loss: 0.432442	Accuracy: 0.850	 Current training data: 70
Train Episode: 7	Loss: 0.506090	Accuracy: 0.850	 Current training data: 70
Train Episode: 8	Loss: 0.649112	Accuracy: 0.710	 Current training data: 70
Train Episode: 9	Loss: 0.672243	Accuracy: 0.710	 Current training data: 70
Train Episode: 10	Loss: 0.574629	Accuracy: 0.800	 Current training data: 70
Train Episode: 11	Loss: 0.238423	Accuracy: 0.930	 Current training data: 70
Train Episode: 12	Loss: 0.533190	Accuracy: 0.820	 Current training data: 70
Train Episode: 13	Loss: 0.347815	Accuracy: 0.900	 Current training data: 70
Train Episode: 14	Loss: 0.531999	Accuracy: 0.780	 Current training data: 70
Train Episode: 15	Loss: 0.560229	Accuracy: 0.830	 Current training data: 70
Train Episode: 16	Loss: 0.643303	Accuracy: 0.780	 Current training data: 70
Train Episode: 17	Loss: 0.441683	Accuracy: 0.870	 Current training data: 70
Train Episode: 18	Loss: 0.565787	Accuracy: 0.840	 Current training data: 70
Train Episode: 19	Loss: 0.462879	Accuracy: 0.850	 Current training data: 70
Train Episode: 20	Loss: 0.467889	Accuracy: 0.850	 Current training data: 70
