Runner Episode: 1	Loss: 4.255453	Accuracy: 0.470 	 Current Training Data Per Class: 160
Runner Episode: 2	Loss: 5.204374	Accuracy: 0.420 	 Current Training Data Per Class: 160
Runner Episode: 3	Loss: 4.646151	Accuracy: 0.435 	 Current Training Data Per Class: 160
Runner Episode: 4	Loss: 5.705784	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 5	Loss: 4.503886	Accuracy: 0.530 	 Current Training Data Per Class: 160
Runner Episode: 6	Loss: 3.674206	Accuracy: 0.510 	 Current Training Data Per Class: 160
Runner Episode: 7	Loss: 3.942317	Accuracy: 0.460 	 Current Training Data Per Class: 160
Runner Episode: 8	Loss: 6.337612	Accuracy: 0.490 	 Current Training Data Per Class: 160
Runner Episode: 9	Loss: 6.309989	Accuracy: 0.410 	 Current Training Data Per Class: 160
Runner Episode: 10	Loss: 4.724800	Accuracy: 0.440 	 Current Training Data Per Class: 160
Runner Episode: 11	Loss: 5.573779	Accuracy: 0.435 	 Current Training Data Per Class: 160
Runner Episode: 12	Loss: 5.072268	Accuracy: 0.450 	 Current Training Data Per Class: 160
Runner Episode: 13	Loss: 4.443309	Accuracy: 0.520 	 Current Training Data Per Class: 160
Runner Episode: 14	Loss: 5.307026	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 15	Loss: 4.720492	Accuracy: 0.460 	 Current Training Data Per Class: 160
Runner Episode: 16	Loss: 4.835171	Accuracy: 0.435 	 Current Training Data Per Class: 160
Runner Episode: 17	Loss: 4.202795	Accuracy: 0.490 	 Current Training Data Per Class: 160
Runner Episode: 18	Loss: 5.451697	Accuracy: 0.460 	 Current Training Data Per Class: 160
Runner Episode: 19	Loss: 6.531103	Accuracy: 0.420 	 Current Training Data Per Class: 160
Runner Episode: 20	Loss: 4.942455	Accuracy: 0.445 	 Current Training Data Per Class: 160
Runner Episode: 21	Loss: 4.586254	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 22	Loss: 6.115790	Accuracy: 0.325 	 Current Training Data Per Class: 160
Runner Episode: 23	Loss: 3.572369	Accuracy: 0.410 	 Current Training Data Per Class: 160
Runner Episode: 24	Loss: 5.300570	Accuracy: 0.450 	 Current Training Data Per Class: 160
Runner Episode: 25	Loss: 4.432503	Accuracy: 0.440 	 Current Training Data Per Class: 160
Runner Episode: 26	Loss: 4.864339	Accuracy: 0.410 	 Current Training Data Per Class: 160
Runner Episode: 27	Loss: 5.543842	Accuracy: 0.435 	 Current Training Data Per Class: 160
Runner Episode: 28	Loss: 5.842919	Accuracy: 0.395 	 Current Training Data Per Class: 160
Runner Episode: 29	Loss: 6.352940	Accuracy: 0.440 	 Current Training Data Per Class: 160
Runner Episode: 30	Loss: 4.639529	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 31	Loss: 5.545218	Accuracy: 0.445 	 Current Training Data Per Class: 160
Runner Episode: 32	Loss: 4.331234	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 33	Loss: 5.441067	Accuracy: 0.435 	 Current Training Data Per Class: 160
Runner Episode: 34	Loss: 4.272414	Accuracy: 0.520 	 Current Training Data Per Class: 160
Runner Episode: 35	Loss: 4.379543	Accuracy: 0.470 	 Current Training Data Per Class: 160
Runner Episode: 36	Loss: 4.605651	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 37	Loss: 4.996054	Accuracy: 0.490 	 Current Training Data Per Class: 160
Runner Episode: 38	Loss: 4.393393	Accuracy: 0.455 	 Current Training Data Per Class: 160
Runner Episode: 39	Loss: 5.290309	Accuracy: 0.475 	 Current Training Data Per Class: 160
Runner Episode: 40	Loss: 5.151130	Accuracy: 0.460 	 Current Training Data Per Class: 160
Runner Episode: 41	Loss: 4.650840	Accuracy: 0.475 	 Current Training Data Per Class: 160
Runner Episode: 42	Loss: 4.033137	Accuracy: 0.515 	 Current Training Data Per Class: 160
Runner Episode: 43	Loss: 5.154763	Accuracy: 0.485 	 Current Training Data Per Class: 160
Runner Episode: 44	Loss: 4.294694	Accuracy: 0.500 	 Current Training Data Per Class: 160
Runner Episode: 45	Loss: 5.356601	Accuracy: 0.470 	 Current Training Data Per Class: 160
Runner Episode: 46	Loss: 7.339765	Accuracy: 0.375 	 Current Training Data Per Class: 160
Runner Episode: 47	Loss: 4.460939	Accuracy: 0.445 	 Current Training Data Per Class: 160
Runner Episode: 48	Loss: 5.728047	Accuracy: 0.485 	 Current Training Data Per Class: 160
Runner Episode: 49	Loss: 4.049713	Accuracy: 0.505 	 Current Training Data Per Class: 160
Runner Episode: 50	Loss: 4.247438	Accuracy: 0.465 	 Current Training Data Per Class: 160
