Train Episode: 1	Loss: 0.414812	Accuracy: 0.890	 Current training data: 200
Train Episode: 2	Loss: 0.653812	Accuracy: 0.790	 Current training data: 200
Train Episode: 3	Loss: 0.929991	Accuracy: 0.730	 Current training data: 200
Train Episode: 4	Loss: 0.868136	Accuracy: 0.710	 Current training data: 200
Train Episode: 5	Loss: 0.879581	Accuracy: 0.700	 Current training data: 200
Train Episode: 6	Loss: 0.567501	Accuracy: 0.760	 Current training data: 200
Train Episode: 7	Loss: 0.318432	Accuracy: 0.950	 Current training data: 200
Train Episode: 8	Loss: 0.757157	Accuracy: 0.790	 Current training data: 200
Train Episode: 9	Loss: 0.664251	Accuracy: 0.780	 Current training data: 200
Train Episode: 10	Loss: 0.889643	Accuracy: 0.710	 Current training data: 200
Train Episode: 11	Loss: 0.492655	Accuracy: 0.820	 Current training data: 200
Train Episode: 12	Loss: 1.909859	Accuracy: 0.600	 Current training data: 200
Train Episode: 13	Loss: 0.242593	Accuracy: 0.930	 Current training data: 200
Train Episode: 14	Loss: 1.006239	Accuracy: 0.610	 Current training data: 200
Train Episode: 15	Loss: 0.241960	Accuracy: 0.960	 Current training data: 200
Train Episode: 16	Loss: 0.174488	Accuracy: 0.950	 Current training data: 200
Train Episode: 17	Loss: 0.603796	Accuracy: 0.830	 Current training data: 200
Train Episode: 18	Loss: 0.213988	Accuracy: 0.940	 Current training data: 200
Train Episode: 19	Loss: 0.598014	Accuracy: 0.760	 Current training data: 200
Train Episode: 20	Loss: 0.842176	Accuracy: 0.700	 Current training data: 200
