Train Episode: 1	Loss: 0.370606	Accuracy: 0.860	 Current training data: 20
Train Episode: 2	Loss: 1.152864	Accuracy: 0.660	 Current training data: 20
Train Episode: 3	Loss: 1.000631	Accuracy: 0.640	 Current training data: 20
Train Episode: 4	Loss: 0.787168	Accuracy: 0.730	 Current training data: 20
Train Episode: 5	Loss: 0.987346	Accuracy: 0.650	 Current training data: 20
Train Episode: 6	Loss: 1.045869	Accuracy: 0.570	 Current training data: 20
Train Episode: 7	Loss: 0.673627	Accuracy: 0.730	 Current training data: 20
Train Episode: 8	Loss: 0.995939	Accuracy: 0.580	 Current training data: 20
Train Episode: 9	Loss: 1.098419	Accuracy: 0.640	 Current training data: 20
Train Episode: 10	Loss: 0.962307	Accuracy: 0.650	 Current training data: 20
Train Episode: 11	Loss: 1.286483	Accuracy: 0.570	 Current training data: 20
Train Episode: 12	Loss: 0.978341	Accuracy: 0.650	 Current training data: 20
Train Episode: 13	Loss: 0.606321	Accuracy: 0.830	 Current training data: 20
Train Episode: 14	Loss: 0.781251	Accuracy: 0.730	 Current training data: 20
Train Episode: 15	Loss: 0.471380	Accuracy: 0.900	 Current training data: 20
Train Episode: 16	Loss: 0.858383	Accuracy: 0.610	 Current training data: 20
Train Episode: 17	Loss: 0.621316	Accuracy: 0.840	 Current training data: 20
Train Episode: 18	Loss: 1.033256	Accuracy: 0.620	 Current training data: 20
Train Episode: 19	Loss: 0.821943	Accuracy: 0.740	 Current training data: 20
Train Episode: 20	Loss: 1.077339	Accuracy: 0.560	 Current training data: 20
