Runner Episode: 1	Loss: 2.000100	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 2	Loss: 1.978692	Accuracy: 0.280 	 Current Training Data Per Class: 10
Runner Episode: 3	Loss: 2.109651	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 4	Loss: 1.976059	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 5	Loss: 2.483546	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 6	Loss: 2.020969	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 7	Loss: 1.899179	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 8	Loss: 1.968410	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 9	Loss: 2.189590	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 10	Loss: 2.149262	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 11	Loss: 2.129425	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 12	Loss: 2.026574	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 13	Loss: 1.984501	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 14	Loss: 1.907272	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 15	Loss: 2.076550	Accuracy: 0.150 	 Current Training Data Per Class: 10
Runner Episode: 16	Loss: 1.481845	Accuracy: 0.600 	 Current Training Data Per Class: 10
Runner Episode: 17	Loss: 1.857352	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 18	Loss: 2.130436	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 19	Loss: 2.106872	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 20	Loss: 2.147075	Accuracy: 0.200 	 Current Training Data Per Class: 10
