Train Episode: 1	Loss: 0.414170	Accuracy: 0.860	 Current training data: 70
Train Episode: 2	Loss: 0.573629	Accuracy: 0.840	 Current training data: 70
Train Episode: 3	Loss: 0.775303	Accuracy: 0.720	 Current training data: 70
Train Episode: 4	Loss: 0.899601	Accuracy: 0.620	 Current training data: 70
Train Episode: 5	Loss: 0.463652	Accuracy: 0.790	 Current training data: 70
Train Episode: 6	Loss: 0.651622	Accuracy: 0.710	 Current training data: 70
Train Episode: 7	Loss: 0.308320	Accuracy: 0.920	 Current training data: 70
Train Episode: 8	Loss: 0.953648	Accuracy: 0.640	 Current training data: 70
Train Episode: 9	Loss: 0.775932	Accuracy: 0.710	 Current training data: 70
Train Episode: 10	Loss: 1.213326	Accuracy: 0.510	 Current training data: 70
Train Episode: 11	Loss: 0.796401	Accuracy: 0.710	 Current training data: 70
Train Episode: 12	Loss: 0.897461	Accuracy: 0.620	 Current training data: 70
Train Episode: 13	Loss: 0.525637	Accuracy: 0.800	 Current training data: 70
Train Episode: 14	Loss: 0.711782	Accuracy: 0.740	 Current training data: 70
Train Episode: 15	Loss: 0.678711	Accuracy: 0.780	 Current training data: 70
Train Episode: 16	Loss: 0.625587	Accuracy: 0.810	 Current training data: 70
Train Episode: 17	Loss: 0.793033	Accuracy: 0.680	 Current training data: 70
Train Episode: 18	Loss: 0.585410	Accuracy: 0.790	 Current training data: 70
Train Episode: 19	Loss: 0.831877	Accuracy: 0.770	 Current training data: 70
Train Episode: 20	Loss: 0.991026	Accuracy: 0.640	 Current training data: 70
