Train Episode: 1	Loss: 0.825231	Accuracy: 0.780	 Current training data: 10
Train Episode: 2	Loss: 0.870368	Accuracy: 0.720	 Current training data: 10
Train Episode: 3	Loss: 0.830819	Accuracy: 0.690	 Current training data: 10
Train Episode: 4	Loss: 0.595174	Accuracy: 0.800	 Current training data: 10
Train Episode: 5	Loss: 0.937910	Accuracy: 0.700	 Current training data: 10
Train Episode: 6	Loss: 0.973814	Accuracy: 0.580	 Current training data: 10
Train Episode: 7	Loss: 0.760528	Accuracy: 0.790	 Current training data: 10
Train Episode: 8	Loss: 0.792228	Accuracy: 0.730	 Current training data: 10
Train Episode: 9	Loss: 1.065835	Accuracy: 0.630	 Current training data: 10
Train Episode: 10	Loss: 1.055296	Accuracy: 0.620	 Current training data: 10
Train Episode: 11	Loss: 0.761419	Accuracy: 0.740	 Current training data: 10
Train Episode: 12	Loss: 0.794011	Accuracy: 0.640	 Current training data: 10
Train Episode: 13	Loss: 0.879034	Accuracy: 0.680	 Current training data: 10
Train Episode: 14	Loss: 1.043869	Accuracy: 0.630	 Current training data: 10
Train Episode: 15	Loss: 1.486873	Accuracy: 0.350	 Current training data: 10
Train Episode: 16	Loss: 1.015780	Accuracy: 0.690	 Current training data: 10
Train Episode: 17	Loss: 0.803168	Accuracy: 0.770	 Current training data: 10
Train Episode: 18	Loss: 1.070406	Accuracy: 0.650	 Current training data: 10
Train Episode: 19	Loss: 1.126638	Accuracy: 0.490	 Current training data: 10
Train Episode: 20	Loss: 0.556886	Accuracy: 0.850	 Current training data: 10
