Train Episode: 1	Loss: 0.703464	Accuracy: 0.705	 Current training data: 400
Train Episode: 2	Loss: 0.814198	Accuracy: 0.700	 Current training data: 400
Train Episode: 3	Loss: 0.781960	Accuracy: 0.670	 Current training data: 400
Train Episode: 4	Loss: 0.743883	Accuracy: 0.725	 Current training data: 400
Train Episode: 5	Loss: 0.790916	Accuracy: 0.700	 Current training data: 400
Train Episode: 6	Loss: 0.801664	Accuracy: 0.720	 Current training data: 400
Train Episode: 7	Loss: 0.759898	Accuracy: 0.725	 Current training data: 400
Train Episode: 8	Loss: 0.677774	Accuracy: 0.760	 Current training data: 400
Train Episode: 9	Loss: 0.602059	Accuracy: 0.740	 Current training data: 400
Train Episode: 10	Loss: 0.720520	Accuracy: 0.745	 Current training data: 400
Train Episode: 11	Loss: 0.756402	Accuracy: 0.675	 Current training data: 400
Train Episode: 12	Loss: 0.612748	Accuracy: 0.760	 Current training data: 400
Train Episode: 13	Loss: 0.992952	Accuracy: 0.670	 Current training data: 400
Train Episode: 14	Loss: 0.849804	Accuracy: 0.685	 Current training data: 400
Train Episode: 15	Loss: 0.763998	Accuracy: 0.740	 Current training data: 400
Train Episode: 16	Loss: 0.732905	Accuracy: 0.715	 Current training data: 400
Train Episode: 17	Loss: 0.679778	Accuracy: 0.755	 Current training data: 400
Train Episode: 18	Loss: 0.711797	Accuracy: 0.715	 Current training data: 400
Train Episode: 19	Loss: 0.840613	Accuracy: 0.695	 Current training data: 400
Train Episode: 20	Loss: 0.945806	Accuracy: 0.655	 Current training data: 400
