Runner Episode: 1	Loss: 1.031849	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 2	Loss: 1.113229	Accuracy: 0.710 	 Current Training Data Per Class: 120
Runner Episode: 3	Loss: 1.013814	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 4	Loss: 0.894118	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 5	Loss: 1.306227	Accuracy: 0.570 	 Current Training Data Per Class: 120
Runner Episode: 6	Loss: 1.356531	Accuracy: 0.690 	 Current Training Data Per Class: 120
Runner Episode: 7	Loss: 0.837823	Accuracy: 0.830 	 Current Training Data Per Class: 120
Runner Episode: 8	Loss: 0.624573	Accuracy: 0.820 	 Current Training Data Per Class: 120
Runner Episode: 9	Loss: 1.246460	Accuracy: 0.670 	 Current Training Data Per Class: 120
Runner Episode: 10	Loss: 1.393507	Accuracy: 0.670 	 Current Training Data Per Class: 120
Runner Episode: 11	Loss: 1.207116	Accuracy: 0.760 	 Current Training Data Per Class: 120
Runner Episode: 12	Loss: 1.259579	Accuracy: 0.690 	 Current Training Data Per Class: 120
Runner Episode: 13	Loss: 0.761991	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 14	Loss: 2.693695	Accuracy: 0.490 	 Current Training Data Per Class: 120
Runner Episode: 15	Loss: 0.712250	Accuracy: 0.770 	 Current Training Data Per Class: 120
Runner Episode: 16	Loss: 0.981655	Accuracy: 0.720 	 Current Training Data Per Class: 120
Runner Episode: 17	Loss: 0.313348	Accuracy: 0.890 	 Current Training Data Per Class: 120
Runner Episode: 18	Loss: 0.879370	Accuracy: 0.750 	 Current Training Data Per Class: 120
Runner Episode: 19	Loss: 1.203480	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 20	Loss: 0.952883	Accuracy: 0.690 	 Current Training Data Per Class: 120
Runner Episode: 21	Loss: 2.354937	Accuracy: 0.680 	 Current Training Data Per Class: 120
Runner Episode: 22	Loss: 1.252413	Accuracy: 0.660 	 Current Training Data Per Class: 120
Runner Episode: 23	Loss: 0.794054	Accuracy: 0.760 	 Current Training Data Per Class: 120
Runner Episode: 24	Loss: 1.042576	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 25	Loss: 1.039720	Accuracy: 0.680 	 Current Training Data Per Class: 120
Runner Episode: 26	Loss: 1.069355	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 27	Loss: 0.971799	Accuracy: 0.700 	 Current Training Data Per Class: 120
Runner Episode: 28	Loss: 3.051196	Accuracy: 0.420 	 Current Training Data Per Class: 120
Runner Episode: 29	Loss: 1.546291	Accuracy: 0.660 	 Current Training Data Per Class: 120
Runner Episode: 30	Loss: 1.096147	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 31	Loss: 0.848039	Accuracy: 0.830 	 Current Training Data Per Class: 120
Runner Episode: 32	Loss: 0.702790	Accuracy: 0.830 	 Current Training Data Per Class: 120
Runner Episode: 33	Loss: 1.779037	Accuracy: 0.660 	 Current Training Data Per Class: 120
Runner Episode: 34	Loss: 0.973792	Accuracy: 0.730 	 Current Training Data Per Class: 120
Runner Episode: 35	Loss: 0.536408	Accuracy: 0.820 	 Current Training Data Per Class: 120
Runner Episode: 36	Loss: 1.603465	Accuracy: 0.670 	 Current Training Data Per Class: 120
Runner Episode: 37	Loss: 0.917263	Accuracy: 0.810 	 Current Training Data Per Class: 120
Runner Episode: 38	Loss: 2.451204	Accuracy: 0.460 	 Current Training Data Per Class: 120
Runner Episode: 39	Loss: 0.886366	Accuracy: 0.760 	 Current Training Data Per Class: 120
Runner Episode: 40	Loss: 1.081421	Accuracy: 0.750 	 Current Training Data Per Class: 120
Runner Episode: 41	Loss: 1.596277	Accuracy: 0.680 	 Current Training Data Per Class: 120
Runner Episode: 42	Loss: 1.431332	Accuracy: 0.700 	 Current Training Data Per Class: 120
Runner Episode: 43	Loss: 1.353071	Accuracy: 0.680 	 Current Training Data Per Class: 120
Runner Episode: 44	Loss: 1.186497	Accuracy: 0.610 	 Current Training Data Per Class: 120
Runner Episode: 45	Loss: 1.299808	Accuracy: 0.640 	 Current Training Data Per Class: 120
Runner Episode: 46	Loss: 0.777027	Accuracy: 0.780 	 Current Training Data Per Class: 120
Runner Episode: 47	Loss: 1.289308	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 48	Loss: 0.729307	Accuracy: 0.740 	 Current Training Data Per Class: 120
Runner Episode: 49	Loss: 0.601291	Accuracy: 0.810 	 Current Training Data Per Class: 120
Runner Episode: 50	Loss: 2.106675	Accuracy: 0.480 	 Current Training Data Per Class: 120
