Train Episode: 1	Loss: 0.521860	Accuracy: 0.850	 Current training data: 80
Train Episode: 2	Loss: 0.312868	Accuracy: 0.920	 Current training data: 80
Train Episode: 3	Loss: 0.532613	Accuracy: 0.840	 Current training data: 80
Train Episode: 4	Loss: 0.217220	Accuracy: 0.940	 Current training data: 80
Train Episode: 5	Loss: 0.512802	Accuracy: 0.800	 Current training data: 80
Train Episode: 6	Loss: 0.337200	Accuracy: 0.890	 Current training data: 80
Train Episode: 7	Loss: 0.228631	Accuracy: 0.930	 Current training data: 80
Train Episode: 8	Loss: 0.336234	Accuracy: 0.870	 Current training data: 80
Train Episode: 9	Loss: 0.365661	Accuracy: 0.840	 Current training data: 80
Train Episode: 10	Loss: 0.497815	Accuracy: 0.840	 Current training data: 80
Train Episode: 11	Loss: 0.296249	Accuracy: 0.900	 Current training data: 80
Train Episode: 12	Loss: 0.105349	Accuracy: 0.970	 Current training data: 80
Train Episode: 13	Loss: 0.258309	Accuracy: 0.880	 Current training data: 80
Train Episode: 14	Loss: 0.396654	Accuracy: 0.870	 Current training data: 80
Train Episode: 15	Loss: 0.525869	Accuracy: 0.810	 Current training data: 80
Train Episode: 16	Loss: 0.695845	Accuracy: 0.830	 Current training data: 80
Train Episode: 17	Loss: 0.207396	Accuracy: 0.960	 Current training data: 80
Train Episode: 18	Loss: 0.175431	Accuracy: 0.980	 Current training data: 80
Train Episode: 19	Loss: 0.352579	Accuracy: 0.920	 Current training data: 80
Train Episode: 20	Loss: 0.397624	Accuracy: 0.860	 Current training data: 80
