Runner Episode: 1	Loss: 7.387415	Accuracy: 0.280 	 Current Training Data Per Class: 190
Runner Episode: 2	Loss: 7.334689	Accuracy: 0.360 	 Current Training Data Per Class: 190
Runner Episode: 3	Loss: 12.827644	Accuracy: 0.210 	 Current Training Data Per Class: 190
Runner Episode: 4	Loss: 13.741875	Accuracy: 0.270 	 Current Training Data Per Class: 190
Runner Episode: 5	Loss: 8.675265	Accuracy: 0.270 	 Current Training Data Per Class: 190
Runner Episode: 6	Loss: 7.422587	Accuracy: 0.450 	 Current Training Data Per Class: 190
Runner Episode: 7	Loss: 11.144109	Accuracy: 0.320 	 Current Training Data Per Class: 190
Runner Episode: 8	Loss: 9.227198	Accuracy: 0.400 	 Current Training Data Per Class: 190
Runner Episode: 9	Loss: 10.259183	Accuracy: 0.270 	 Current Training Data Per Class: 190
Runner Episode: 10	Loss: 8.680487	Accuracy: 0.440 	 Current Training Data Per Class: 190
Runner Episode: 11	Loss: 14.753291	Accuracy: 0.220 	 Current Training Data Per Class: 190
Runner Episode: 12	Loss: 7.163168	Accuracy: 0.440 	 Current Training Data Per Class: 190
Runner Episode: 13	Loss: 10.446119	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 14	Loss: 12.834794	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 15	Loss: 6.659235	Accuracy: 0.350 	 Current Training Data Per Class: 190
Runner Episode: 16	Loss: 8.014565	Accuracy: 0.440 	 Current Training Data Per Class: 190
Runner Episode: 17	Loss: 6.650726	Accuracy: 0.470 	 Current Training Data Per Class: 190
Runner Episode: 18	Loss: 8.175915	Accuracy: 0.460 	 Current Training Data Per Class: 190
Runner Episode: 19	Loss: 12.692038	Accuracy: 0.320 	 Current Training Data Per Class: 190
Runner Episode: 20	Loss: 7.843630	Accuracy: 0.410 	 Current Training Data Per Class: 190
Runner Episode: 21	Loss: 8.991164	Accuracy: 0.370 	 Current Training Data Per Class: 190
Runner Episode: 22	Loss: 8.091393	Accuracy: 0.380 	 Current Training Data Per Class: 190
Runner Episode: 23	Loss: 6.705028	Accuracy: 0.270 	 Current Training Data Per Class: 190
Runner Episode: 24	Loss: 10.648685	Accuracy: 0.340 	 Current Training Data Per Class: 190
Runner Episode: 25	Loss: 17.116163	Accuracy: 0.360 	 Current Training Data Per Class: 190
Runner Episode: 26	Loss: 9.320518	Accuracy: 0.330 	 Current Training Data Per Class: 190
Runner Episode: 27	Loss: 7.384554	Accuracy: 0.440 	 Current Training Data Per Class: 190
Runner Episode: 28	Loss: 9.971809	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 29	Loss: 9.113819	Accuracy: 0.310 	 Current Training Data Per Class: 190
Runner Episode: 30	Loss: 11.384112	Accuracy: 0.340 	 Current Training Data Per Class: 190
Runner Episode: 31	Loss: 7.488102	Accuracy: 0.460 	 Current Training Data Per Class: 190
Runner Episode: 32	Loss: 11.234066	Accuracy: 0.320 	 Current Training Data Per Class: 190
Runner Episode: 33	Loss: 7.583008	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 34	Loss: 7.079361	Accuracy: 0.310 	 Current Training Data Per Class: 190
Runner Episode: 35	Loss: 8.478469	Accuracy: 0.470 	 Current Training Data Per Class: 190
Runner Episode: 36	Loss: 9.111271	Accuracy: 0.210 	 Current Training Data Per Class: 190
Runner Episode: 37	Loss: 13.878452	Accuracy: 0.260 	 Current Training Data Per Class: 190
Runner Episode: 38	Loss: 16.364687	Accuracy: 0.200 	 Current Training Data Per Class: 190
Runner Episode: 39	Loss: 10.211872	Accuracy: 0.350 	 Current Training Data Per Class: 190
Runner Episode: 40	Loss: 10.038731	Accuracy: 0.340 	 Current Training Data Per Class: 190
Runner Episode: 41	Loss: 6.522738	Accuracy: 0.460 	 Current Training Data Per Class: 190
Runner Episode: 42	Loss: 13.072454	Accuracy: 0.330 	 Current Training Data Per Class: 190
Runner Episode: 43	Loss: 10.506031	Accuracy: 0.300 	 Current Training Data Per Class: 190
Runner Episode: 44	Loss: 8.338203	Accuracy: 0.320 	 Current Training Data Per Class: 190
Runner Episode: 45	Loss: 9.202007	Accuracy: 0.290 	 Current Training Data Per Class: 190
Runner Episode: 46	Loss: 9.089029	Accuracy: 0.500 	 Current Training Data Per Class: 190
Runner Episode: 47	Loss: 8.530414	Accuracy: 0.380 	 Current Training Data Per Class: 190
Runner Episode: 48	Loss: 7.309008	Accuracy: 0.490 	 Current Training Data Per Class: 190
Runner Episode: 49	Loss: 4.890814	Accuracy: 0.480 	 Current Training Data Per Class: 190
Runner Episode: 50	Loss: 9.457434	Accuracy: 0.260 	 Current Training Data Per Class: 190
