Train Episode: 1	Loss: 0.287496	Accuracy: 0.920	 Current training data: 100
Train Episode: 2	Loss: 0.656750	Accuracy: 0.800	 Current training data: 100
Train Episode: 3	Loss: 0.625066	Accuracy: 0.780	 Current training data: 100
Train Episode: 4	Loss: 0.417865	Accuracy: 0.850	 Current training data: 100
Train Episode: 5	Loss: 0.605262	Accuracy: 0.770	 Current training data: 100
Train Episode: 6	Loss: 0.350323	Accuracy: 0.880	 Current training data: 100
Train Episode: 7	Loss: 0.419662	Accuracy: 0.850	 Current training data: 100
Train Episode: 8	Loss: 0.559640	Accuracy: 0.850	 Current training data: 100
Train Episode: 9	Loss: 0.322913	Accuracy: 0.890	 Current training data: 100
Train Episode: 10	Loss: 0.564398	Accuracy: 0.800	 Current training data: 100
Train Episode: 11	Loss: 0.722715	Accuracy: 0.750	 Current training data: 100
Train Episode: 12	Loss: 0.678796	Accuracy: 0.780	 Current training data: 100
Train Episode: 13	Loss: 0.447059	Accuracy: 0.840	 Current training data: 100
Train Episode: 14	Loss: 0.662755	Accuracy: 0.810	 Current training data: 100
Train Episode: 15	Loss: 0.378903	Accuracy: 0.860	 Current training data: 100
Train Episode: 16	Loss: 0.633848	Accuracy: 0.810	 Current training data: 100
Train Episode: 17	Loss: 0.481363	Accuracy: 0.870	 Current training data: 100
Train Episode: 18	Loss: 0.686381	Accuracy: 0.740	 Current training data: 100
Train Episode: 19	Loss: 0.282735	Accuracy: 0.890	 Current training data: 100
Train Episode: 20	Loss: 0.720330	Accuracy: 0.690	 Current training data: 100
