Runner Episode: 1	Loss: 1.763605	Accuracy: 0.280 	 Current Training Data Per Class: 20
Runner Episode: 2	Loss: 1.909288	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 3	Loss: 1.791574	Accuracy: 0.210 	 Current Training Data Per Class: 20
Runner Episode: 4	Loss: 1.844234	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 5	Loss: 2.114981	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 6	Loss: 1.856553	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 7	Loss: 1.660021	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 8	Loss: 1.900687	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 9	Loss: 1.799242	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 10	Loss: 1.455319	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 11	Loss: 1.976809	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 12	Loss: 1.623168	Accuracy: 0.270 	 Current Training Data Per Class: 20
Runner Episode: 13	Loss: 1.531399	Accuracy: 0.250 	 Current Training Data Per Class: 20
Runner Episode: 14	Loss: 1.857486	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 15	Loss: 1.723432	Accuracy: 0.360 	 Current Training Data Per Class: 20
Runner Episode: 16	Loss: 1.156164	Accuracy: 0.600 	 Current Training Data Per Class: 20
Runner Episode: 17	Loss: 1.477726	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 18	Loss: 1.679176	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 19	Loss: 1.869461	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 20	Loss: 1.754239	Accuracy: 0.250 	 Current Training Data Per Class: 20
Runner Episode: 21	Loss: 1.759150	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 22	Loss: 1.993777	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 23	Loss: 1.840335	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 24	Loss: 1.764618	Accuracy: 0.310 	 Current Training Data Per Class: 20
Runner Episode: 25	Loss: 1.781016	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 26	Loss: 1.758381	Accuracy: 0.280 	 Current Training Data Per Class: 20
Runner Episode: 27	Loss: 1.840394	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 28	Loss: 1.808110	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 29	Loss: 1.832630	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 30	Loss: 1.830423	Accuracy: 0.350 	 Current Training Data Per Class: 20
Runner Episode: 31	Loss: 1.365950	Accuracy: 0.290 	 Current Training Data Per Class: 20
Runner Episode: 32	Loss: 1.178473	Accuracy: 0.440 	 Current Training Data Per Class: 20
Runner Episode: 33	Loss: 1.916531	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 34	Loss: 1.756101	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 35	Loss: 1.533041	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 36	Loss: 1.750920	Accuracy: 0.370 	 Current Training Data Per Class: 20
Runner Episode: 37	Loss: 1.704609	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 38	Loss: 1.727389	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 39	Loss: 1.736284	Accuracy: 0.310 	 Current Training Data Per Class: 20
Runner Episode: 40	Loss: 1.792548	Accuracy: 0.210 	 Current Training Data Per Class: 20
Runner Episode: 41	Loss: 1.883930	Accuracy: 0.300 	 Current Training Data Per Class: 20
Runner Episode: 42	Loss: 1.794311	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 43	Loss: 1.674064	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 44	Loss: 1.916646	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 45	Loss: 1.810761	Accuracy: 0.230 	 Current Training Data Per Class: 20
Runner Episode: 46	Loss: 1.299068	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 47	Loss: 1.661133	Accuracy: 0.300 	 Current Training Data Per Class: 20
Runner Episode: 48	Loss: 1.182389	Accuracy: 0.470 	 Current Training Data Per Class: 20
Runner Episode: 49	Loss: 1.369269	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 50	Loss: 1.873777	Accuracy: 0.200 	 Current Training Data Per Class: 20
