Train Episode: 1	Loss: 0.986405	Accuracy: 0.650	 Current training data: 10
Train Episode: 2	Loss: 1.273835	Accuracy: 0.600	 Current training data: 10
Train Episode: 3	Loss: 1.178435	Accuracy: 0.610	 Current training data: 10
Train Episode: 4	Loss: 1.320789	Accuracy: 0.510	 Current training data: 10
Train Episode: 5	Loss: 0.879749	Accuracy: 0.730	 Current training data: 10
Train Episode: 6	Loss: 0.969899	Accuracy: 0.680	 Current training data: 10
Train Episode: 7	Loss: 0.959135	Accuracy: 0.710	 Current training data: 10
Train Episode: 8	Loss: 1.115745	Accuracy: 0.640	 Current training data: 10
Train Episode: 9	Loss: 1.833209	Accuracy: 0.230	 Current training data: 10
Train Episode: 10	Loss: 1.630026	Accuracy: 0.450	 Current training data: 10
Train Episode: 11	Loss: 0.814352	Accuracy: 0.800	 Current training data: 10
Train Episode: 12	Loss: 1.326162	Accuracy: 0.520	 Current training data: 10
Train Episode: 13	Loss: 1.655278	Accuracy: 0.270	 Current training data: 10
Train Episode: 14	Loss: 1.417159	Accuracy: 0.470	 Current training data: 10
Train Episode: 15	Loss: 1.265485	Accuracy: 0.580	 Current training data: 10
Train Episode: 16	Loss: 1.002662	Accuracy: 0.580	 Current training data: 10
Train Episode: 17	Loss: 1.333547	Accuracy: 0.560	 Current training data: 10
Train Episode: 18	Loss: 0.597817	Accuracy: 0.810	 Current training data: 10
Train Episode: 19	Loss: 1.077491	Accuracy: 0.570	 Current training data: 10
Train Episode: 20	Loss: 1.399899	Accuracy: 0.410	 Current training data: 10
