Runner Episode: 1	Loss: 0.724890	Accuracy: 0.770 	 Current Training Data Per Class: 140
Runner Episode: 2	Loss: 0.739078	Accuracy: 0.730 	 Current Training Data Per Class: 140
Runner Episode: 3	Loss: 0.476145	Accuracy: 0.850 	 Current Training Data Per Class: 140
Runner Episode: 4	Loss: 0.773537	Accuracy: 0.770 	 Current Training Data Per Class: 140
Runner Episode: 5	Loss: 0.676615	Accuracy: 0.750 	 Current Training Data Per Class: 140
Runner Episode: 6	Loss: 0.496417	Accuracy: 0.820 	 Current Training Data Per Class: 140
Runner Episode: 7	Loss: 0.551049	Accuracy: 0.770 	 Current Training Data Per Class: 140
Runner Episode: 8	Loss: 0.357033	Accuracy: 0.880 	 Current Training Data Per Class: 140
Runner Episode: 9	Loss: 0.751213	Accuracy: 0.710 	 Current Training Data Per Class: 140
Runner Episode: 10	Loss: 0.738383	Accuracy: 0.740 	 Current Training Data Per Class: 140
Runner Episode: 11	Loss: 0.892336	Accuracy: 0.730 	 Current Training Data Per Class: 140
Runner Episode: 12	Loss: 0.429667	Accuracy: 0.860 	 Current Training Data Per Class: 140
Runner Episode: 13	Loss: 0.405345	Accuracy: 0.860 	 Current Training Data Per Class: 140
Runner Episode: 14	Loss: 0.576735	Accuracy: 0.750 	 Current Training Data Per Class: 140
Runner Episode: 15	Loss: 0.802716	Accuracy: 0.780 	 Current Training Data Per Class: 140
Runner Episode: 16	Loss: 0.641421	Accuracy: 0.800 	 Current Training Data Per Class: 140
Runner Episode: 17	Loss: 0.726275	Accuracy: 0.800 	 Current Training Data Per Class: 140
Runner Episode: 18	Loss: 1.033033	Accuracy: 0.660 	 Current Training Data Per Class: 140
Runner Episode: 19	Loss: 0.527500	Accuracy: 0.860 	 Current Training Data Per Class: 140
Runner Episode: 20	Loss: 0.737172	Accuracy: 0.730 	 Current Training Data Per Class: 140
Runner Episode: 21	Loss: 0.958366	Accuracy: 0.590 	 Current Training Data Per Class: 140
Runner Episode: 22	Loss: 1.425159	Accuracy: 0.600 	 Current Training Data Per Class: 140
Runner Episode: 23	Loss: 0.721392	Accuracy: 0.770 	 Current Training Data Per Class: 140
Runner Episode: 24	Loss: 0.478062	Accuracy: 0.820 	 Current Training Data Per Class: 140
Runner Episode: 25	Loss: 0.689882	Accuracy: 0.680 	 Current Training Data Per Class: 140
Runner Episode: 26	Loss: 0.521020	Accuracy: 0.800 	 Current Training Data Per Class: 140
Runner Episode: 27	Loss: 0.629453	Accuracy: 0.790 	 Current Training Data Per Class: 140
Runner Episode: 28	Loss: 0.803826	Accuracy: 0.740 	 Current Training Data Per Class: 140
Runner Episode: 29	Loss: 1.342018	Accuracy: 0.580 	 Current Training Data Per Class: 140
Runner Episode: 30	Loss: 0.587786	Accuracy: 0.790 	 Current Training Data Per Class: 140
Runner Episode: 31	Loss: 0.644062	Accuracy: 0.800 	 Current Training Data Per Class: 140
Runner Episode: 32	Loss: 0.427841	Accuracy: 0.870 	 Current Training Data Per Class: 140
Runner Episode: 33	Loss: 0.765152	Accuracy: 0.690 	 Current Training Data Per Class: 140
Runner Episode: 34	Loss: 0.366216	Accuracy: 0.850 	 Current Training Data Per Class: 140
Runner Episode: 35	Loss: 0.485400	Accuracy: 0.800 	 Current Training Data Per Class: 140
Runner Episode: 36	Loss: 0.560989	Accuracy: 0.780 	 Current Training Data Per Class: 140
Runner Episode: 37	Loss: 0.983625	Accuracy: 0.680 	 Current Training Data Per Class: 140
Runner Episode: 38	Loss: 0.855328	Accuracy: 0.710 	 Current Training Data Per Class: 140
Runner Episode: 39	Loss: 0.564589	Accuracy: 0.830 	 Current Training Data Per Class: 140
Runner Episode: 40	Loss: 0.500900	Accuracy: 0.830 	 Current Training Data Per Class: 140
Runner Episode: 41	Loss: 0.830264	Accuracy: 0.710 	 Current Training Data Per Class: 140
Runner Episode: 42	Loss: 0.550623	Accuracy: 0.770 	 Current Training Data Per Class: 140
Runner Episode: 43	Loss: 1.446151	Accuracy: 0.600 	 Current Training Data Per Class: 140
Runner Episode: 44	Loss: 0.822902	Accuracy: 0.700 	 Current Training Data Per Class: 140
Runner Episode: 45	Loss: 0.918670	Accuracy: 0.710 	 Current Training Data Per Class: 140
Runner Episode: 46	Loss: 0.293152	Accuracy: 0.900 	 Current Training Data Per Class: 140
Runner Episode: 47	Loss: 0.642339	Accuracy: 0.780 	 Current Training Data Per Class: 140
Runner Episode: 48	Loss: 0.303028	Accuracy: 0.880 	 Current Training Data Per Class: 140
Runner Episode: 49	Loss: 0.875109	Accuracy: 0.700 	 Current Training Data Per Class: 140
Runner Episode: 50	Loss: 0.848643	Accuracy: 0.690 	 Current Training Data Per Class: 140
