Train Episode: 1	Loss: 1.727007	Accuracy: 0.190	 Current training data: 120
Train Episode: 2	Loss: 1.668700	Accuracy: 0.200	 Current training data: 120
Train Episode: 3	Loss: 1.532506	Accuracy: 0.310	 Current training data: 120
Train Episode: 4	Loss: 1.587831	Accuracy: 0.260	 Current training data: 120
Train Episode: 5	Loss: 1.335321	Accuracy: 0.400	 Current training data: 120
Train Episode: 6	Loss: 1.746869	Accuracy: 0.200	 Current training data: 120
Train Episode: 7	Loss: 1.708568	Accuracy: 0.200	 Current training data: 120
Train Episode: 8	Loss: 1.283064	Accuracy: 0.450	 Current training data: 120
Train Episode: 9	Loss: 3.154006	Accuracy: 0.250	 Current training data: 120
Train Episode: 10	Loss: 1.769444	Accuracy: 0.200	 Current training data: 120
Train Episode: 11	Loss: 3.498984	Accuracy: 0.290	 Current training data: 120
Train Episode: 12	Loss: 1.538381	Accuracy: 0.390	 Current training data: 120
Train Episode: 13	Loss: 1.353868	Accuracy: 0.400	 Current training data: 120
Train Episode: 14	Loss: 1.772658	Accuracy: 0.200	 Current training data: 120
Train Episode: 15	Loss: 1.304569	Accuracy: 0.500	 Current training data: 120
Train Episode: 16	Loss: 3.205164	Accuracy: 0.330	 Current training data: 120
Train Episode: 17	Loss: 2.275863	Accuracy: 0.200	 Current training data: 120
Train Episode: 18	Loss: 2.994864	Accuracy: 0.220	 Current training data: 120
Train Episode: 19	Loss: 3.014804	Accuracy: 0.200	 Current training data: 120
Train Episode: 20	Loss: 1.450883	Accuracy: 0.370	 Current training data: 120
