Train Episode: 1	Loss: 1.280116	Accuracy: 0.430	 Current training data: 100
Train Episode: 2	Loss: 1.635608	Accuracy: 0.200	 Current training data: 100
Train Episode: 3	Loss: 1.697884	Accuracy: 0.200	 Current training data: 100
Train Episode: 4	Loss: 1.655296	Accuracy: 0.290	 Current training data: 100
Train Episode: 5	Loss: 1.340412	Accuracy: 0.400	 Current training data: 100
Train Episode: 6	Loss: 1.421779	Accuracy: 0.360	 Current training data: 100
Train Episode: 7	Loss: 1.515631	Accuracy: 0.250	 Current training data: 100
Train Episode: 8	Loss: 1.345696	Accuracy: 0.400	 Current training data: 100
Train Episode: 9	Loss: 1.739995	Accuracy: 0.220	 Current training data: 100
Train Episode: 10	Loss: 1.521648	Accuracy: 0.370	 Current training data: 100
Train Episode: 11	Loss: 1.856924	Accuracy: 0.200	 Current training data: 100
Train Episode: 12	Loss: 1.907783	Accuracy: 0.190	 Current training data: 100
Train Episode: 13	Loss: 1.570253	Accuracy: 0.380	 Current training data: 100
Train Episode: 14	Loss: 1.862945	Accuracy: 0.200	 Current training data: 100
Train Episode: 15	Loss: 2.907379	Accuracy: 0.280	 Current training data: 100
Train Episode: 16	Loss: 1.555835	Accuracy: 0.350	 Current training data: 100
Train Episode: 17	Loss: 1.612085	Accuracy: 0.220	 Current training data: 100
Train Episode: 18	Loss: 1.704166	Accuracy: 0.200	 Current training data: 100
Train Episode: 19	Loss: 1.458611	Accuracy: 0.330	 Current training data: 100
Train Episode: 20	Loss: 1.651569	Accuracy: 0.200	 Current training data: 100
