Train Episode: 1	Loss: 1.315181	Accuracy: 0.460	 Current training data: 30
Train Episode: 2	Loss: 1.301860	Accuracy: 0.500	 Current training data: 30
Train Episode: 3	Loss: 2.245129	Accuracy: 0.380	 Current training data: 30
Train Episode: 4	Loss: 1.747373	Accuracy: 0.200	 Current training data: 30
Train Episode: 5	Loss: 1.716204	Accuracy: 0.200	 Current training data: 30
Train Episode: 6	Loss: 1.370223	Accuracy: 0.400	 Current training data: 30
Train Episode: 7	Loss: 1.936620	Accuracy: 0.190	 Current training data: 30
Train Episode: 8	Loss: 1.367468	Accuracy: 0.400	 Current training data: 30
Train Episode: 9	Loss: 1.875896	Accuracy: 0.210	 Current training data: 30
Train Episode: 10	Loss: 0.939240	Accuracy: 0.650	 Current training data: 30
Train Episode: 11	Loss: 1.272256	Accuracy: 0.420	 Current training data: 30
Train Episode: 12	Loss: 1.643935	Accuracy: 0.250	 Current training data: 30
Train Episode: 13	Loss: 1.640578	Accuracy: 0.290	 Current training data: 30
Train Episode: 14	Loss: 1.446595	Accuracy: 0.440	 Current training data: 30
Train Episode: 15	Loss: 1.595314	Accuracy: 0.330	 Current training data: 30
Train Episode: 16	Loss: 1.412728	Accuracy: 0.400	 Current training data: 30
Train Episode: 17	Loss: 1.713737	Accuracy: 0.200	 Current training data: 30
Train Episode: 18	Loss: 1.774440	Accuracy: 0.200	 Current training data: 30
Train Episode: 19	Loss: 1.099643	Accuracy: 0.510	 Current training data: 30
Train Episode: 20	Loss: 2.012120	Accuracy: 0.330	 Current training data: 30
