Runner Episode: 1	Loss: 0.364624	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 2	Loss: 0.936506	Accuracy: 0.750 	 Current Training Data Per Class: 275
Runner Episode: 3	Loss: 0.063481	Accuracy: 0.970 	 Current Training Data Per Class: 275
Runner Episode: 4	Loss: 0.715545	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 5	Loss: 0.315326	Accuracy: 0.930 	 Current Training Data Per Class: 275
Runner Episode: 6	Loss: 0.400099	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 7	Loss: 0.744888	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 8	Loss: 0.236376	Accuracy: 0.960 	 Current Training Data Per Class: 275
Runner Episode: 9	Loss: 0.365935	Accuracy: 0.890 	 Current Training Data Per Class: 275
Runner Episode: 10	Loss: 1.081321	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 11	Loss: 0.411222	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 12	Loss: 0.390323	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 13	Loss: 0.201609	Accuracy: 0.930 	 Current Training Data Per Class: 275
Runner Episode: 14	Loss: 1.000542	Accuracy: 0.790 	 Current Training Data Per Class: 275
Runner Episode: 15	Loss: 0.319408	Accuracy: 0.910 	 Current Training Data Per Class: 275
Runner Episode: 16	Loss: 0.587074	Accuracy: 0.840 	 Current Training Data Per Class: 275
Runner Episode: 17	Loss: 0.616843	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 18	Loss: 0.889114	Accuracy: 0.780 	 Current Training Data Per Class: 275
Runner Episode: 19	Loss: 1.297340	Accuracy: 0.670 	 Current Training Data Per Class: 275
Runner Episode: 20	Loss: 0.661279	Accuracy: 0.810 	 Current Training Data Per Class: 275
Runner Episode: 21	Loss: 1.013215	Accuracy: 0.800 	 Current Training Data Per Class: 275
Runner Episode: 22	Loss: 0.865823	Accuracy: 0.820 	 Current Training Data Per Class: 275
Runner Episode: 23	Loss: 0.224286	Accuracy: 0.970 	 Current Training Data Per Class: 275
Runner Episode: 24	Loss: 0.162728	Accuracy: 0.950 	 Current Training Data Per Class: 275
Runner Episode: 25	Loss: 0.449396	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 26	Loss: 0.246343	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 27	Loss: 0.494050	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 28	Loss: 0.380250	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 29	Loss: 0.772039	Accuracy: 0.830 	 Current Training Data Per Class: 275
Runner Episode: 30	Loss: 0.270304	Accuracy: 0.930 	 Current Training Data Per Class: 275
Runner Episode: 31	Loss: 0.180402	Accuracy: 0.940 	 Current Training Data Per Class: 275
Runner Episode: 32	Loss: 0.918566	Accuracy: 0.750 	 Current Training Data Per Class: 275
Runner Episode: 33	Loss: 0.209500	Accuracy: 0.940 	 Current Training Data Per Class: 275
Runner Episode: 34	Loss: 0.795994	Accuracy: 0.770 	 Current Training Data Per Class: 275
Runner Episode: 35	Loss: 0.980872	Accuracy: 0.780 	 Current Training Data Per Class: 275
Runner Episode: 36	Loss: 0.656289	Accuracy: 0.790 	 Current Training Data Per Class: 275
Runner Episode: 37	Loss: 0.944385	Accuracy: 0.730 	 Current Training Data Per Class: 275
Runner Episode: 38	Loss: 0.386008	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 39	Loss: 0.966260	Accuracy: 0.730 	 Current Training Data Per Class: 275
Runner Episode: 40	Loss: 0.598037	Accuracy: 0.840 	 Current Training Data Per Class: 275
Runner Episode: 41	Loss: 1.172382	Accuracy: 0.720 	 Current Training Data Per Class: 275
Runner Episode: 42	Loss: 0.586160	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 43	Loss: 0.488690	Accuracy: 0.870 	 Current Training Data Per Class: 275
Runner Episode: 44	Loss: 0.662277	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 45	Loss: 0.421603	Accuracy: 0.890 	 Current Training Data Per Class: 275
Runner Episode: 46	Loss: 0.552153	Accuracy: 0.860 	 Current Training Data Per Class: 275
Runner Episode: 47	Loss: 0.431224	Accuracy: 0.880 	 Current Training Data Per Class: 275
Runner Episode: 48	Loss: 0.278587	Accuracy: 0.950 	 Current Training Data Per Class: 275
Runner Episode: 49	Loss: 0.409613	Accuracy: 0.900 	 Current Training Data Per Class: 275
Runner Episode: 50	Loss: 0.445510	Accuracy: 0.890 	 Current Training Data Per Class: 275
