Train Episode: 1	Loss: 0.747111	Accuracy: 0.750	 Current training data: 30
Train Episode: 2	Loss: 0.651204	Accuracy: 0.780	 Current training data: 30
Train Episode: 3	Loss: 0.902336	Accuracy: 0.680	 Current training data: 30
Train Episode: 4	Loss: 1.106966	Accuracy: 0.610	 Current training data: 30
Train Episode: 5	Loss: 1.102707	Accuracy: 0.590	 Current training data: 30
Train Episode: 6	Loss: 0.785124	Accuracy: 0.670	 Current training data: 30
Train Episode: 7	Loss: 0.810665	Accuracy: 0.710	 Current training data: 30
Train Episode: 8	Loss: 0.824840	Accuracy: 0.720	 Current training data: 30
Train Episode: 9	Loss: 1.124079	Accuracy: 0.530	 Current training data: 30
Train Episode: 10	Loss: 1.047279	Accuracy: 0.590	 Current training data: 30
Train Episode: 11	Loss: 0.893076	Accuracy: 0.720	 Current training data: 30
Train Episode: 12	Loss: 1.329796	Accuracy: 0.400	 Current training data: 30
Train Episode: 13	Loss: 0.699696	Accuracy: 0.720	 Current training data: 30
Train Episode: 14	Loss: 1.377202	Accuracy: 0.530	 Current training data: 30
Train Episode: 15	Loss: 0.666750	Accuracy: 0.770	 Current training data: 30
Train Episode: 16	Loss: 0.475246	Accuracy: 0.830	 Current training data: 30
Train Episode: 17	Loss: 0.724563	Accuracy: 0.770	 Current training data: 30
Train Episode: 18	Loss: 0.673717	Accuracy: 0.740	 Current training data: 30
Train Episode: 19	Loss: 0.591520	Accuracy: 0.830	 Current training data: 30
Train Episode: 20	Loss: 1.733466	Accuracy: 0.290	 Current training data: 30
