Train Episode: 1	Loss: 0.646646	Accuracy: 0.820	 Current training data: 190
Train Episode: 2	Loss: 0.508718	Accuracy: 0.810	 Current training data: 190
Train Episode: 3	Loss: 0.449026	Accuracy: 0.860	 Current training data: 190
Train Episode: 4	Loss: 0.336366	Accuracy: 0.890	 Current training data: 190
Train Episode: 5	Loss: 0.370830	Accuracy: 0.910	 Current training data: 190
Train Episode: 6	Loss: 0.430512	Accuracy: 0.880	 Current training data: 190
Train Episode: 7	Loss: 0.407912	Accuracy: 0.850	 Current training data: 190
Train Episode: 8	Loss: 0.228606	Accuracy: 0.920	 Current training data: 190
Train Episode: 9	Loss: 0.332765	Accuracy: 0.860	 Current training data: 190
Train Episode: 10	Loss: 0.628272	Accuracy: 0.670	 Current training data: 190
Train Episode: 11	Loss: 0.699671	Accuracy: 0.750	 Current training data: 190
Train Episode: 12	Loss: 0.428771	Accuracy: 0.790	 Current training data: 190
Train Episode: 13	Loss: 0.465014	Accuracy: 0.830	 Current training data: 190
Train Episode: 14	Loss: 0.324342	Accuracy: 0.860	 Current training data: 190
Train Episode: 15	Loss: 0.330092	Accuracy: 0.910	 Current training data: 190
Train Episode: 16	Loss: 0.521499	Accuracy: 0.770	 Current training data: 190
Train Episode: 17	Loss: 0.281590	Accuracy: 0.900	 Current training data: 190
Train Episode: 18	Loss: 0.719664	Accuracy: 0.770	 Current training data: 190
Train Episode: 19	Loss: 0.382717	Accuracy: 0.870	 Current training data: 190
Train Episode: 20	Loss: 0.534420	Accuracy: 0.800	 Current training data: 190
