Train Episode: 1	Loss: 0.408723	Accuracy: 0.910	 Current training data: 30
Train Episode: 2	Loss: 0.893255	Accuracy: 0.710	 Current training data: 30
Train Episode: 3	Loss: 0.457370	Accuracy: 0.860	 Current training data: 30
Train Episode: 4	Loss: 0.808044	Accuracy: 0.740	 Current training data: 30
Train Episode: 5	Loss: 1.022779	Accuracy: 0.640	 Current training data: 30
Train Episode: 6	Loss: 0.436342	Accuracy: 0.840	 Current training data: 30
Train Episode: 7	Loss: 0.623402	Accuracy: 0.800	 Current training data: 30
Train Episode: 8	Loss: 0.634923	Accuracy: 0.770	 Current training data: 30
Train Episode: 9	Loss: 0.716383	Accuracy: 0.730	 Current training data: 30
Train Episode: 10	Loss: 0.478865	Accuracy: 0.830	 Current training data: 30
Train Episode: 11	Loss: 0.453427	Accuracy: 0.880	 Current training data: 30
Train Episode: 12	Loss: 0.399136	Accuracy: 0.870	 Current training data: 30
Train Episode: 13	Loss: 0.205346	Accuracy: 0.970	 Current training data: 30
Train Episode: 14	Loss: 0.398131	Accuracy: 0.900	 Current training data: 30
Train Episode: 15	Loss: 0.671034	Accuracy: 0.790	 Current training data: 30
Train Episode: 16	Loss: 0.825584	Accuracy: 0.670	 Current training data: 30
Train Episode: 17	Loss: 0.716121	Accuracy: 0.800	 Current training data: 30
Train Episode: 18	Loss: 0.571672	Accuracy: 0.830	 Current training data: 30
Train Episode: 19	Loss: 0.612031	Accuracy: 0.720	 Current training data: 30
Train Episode: 20	Loss: 0.448677	Accuracy: 0.800	 Current training data: 30
