Train Episode: 1	Loss: 1.697006	Accuracy: 0.240	 Current training data: 10
Train Episode: 2	Loss: 1.776218	Accuracy: 0.200	 Current training data: 10
Train Episode: 3	Loss: 1.715703	Accuracy: 0.200	 Current training data: 10
Train Episode: 4	Loss: 4.094686	Accuracy: 0.140	 Current training data: 10
Train Episode: 5	Loss: 4.108847	Accuracy: 0.170	 Current training data: 10
Train Episode: 6	Loss: 3.161419	Accuracy: 0.200	 Current training data: 10
Train Episode: 7	Loss: 1.707669	Accuracy: 0.200	 Current training data: 10
Train Episode: 8	Loss: 1.413706	Accuracy: 0.200	 Current training data: 10
Train Episode: 9	Loss: 2.549983	Accuracy: 0.190	 Current training data: 10
Train Episode: 10	Loss: 1.976786	Accuracy: 0.270	 Current training data: 10
Train Episode: 11	Loss: 1.807773	Accuracy: 0.120	 Current training data: 10
Train Episode: 12	Loss: 3.454707	Accuracy: 0.190	 Current training data: 10
Train Episode: 13	Loss: 1.428474	Accuracy: 0.400	 Current training data: 10
Train Episode: 14	Loss: 3.429773	Accuracy: 0.330	 Current training data: 10
Train Episode: 15	Loss: 1.442689	Accuracy: 0.270	 Current training data: 10
Train Episode: 16	Loss: 1.726609	Accuracy: 0.310	 Current training data: 10
Train Episode: 17	Loss: 1.907591	Accuracy: 0.290	 Current training data: 10
Train Episode: 18	Loss: 2.118382	Accuracy: 0.200	 Current training data: 10
Train Episode: 19	Loss: 2.028016	Accuracy: 0.200	 Current training data: 10
Train Episode: 20	Loss: 2.009482	Accuracy: 0.200	 Current training data: 10
