Runner Episode: 1	Loss: 0.542753	Accuracy: 0.810 	 Current Training Data Per Class: 325
Runner Episode: 2	Loss: 0.446499	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 3	Loss: 0.302786	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 4	Loss: 0.371012	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 5	Loss: 0.859854	Accuracy: 0.580 	 Current Training Data Per Class: 325
Runner Episode: 6	Loss: 0.365183	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 7	Loss: 0.486478	Accuracy: 0.770 	 Current Training Data Per Class: 325
Runner Episode: 8	Loss: 0.553349	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 9	Loss: 0.612964	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 10	Loss: 0.451000	Accuracy: 0.810 	 Current Training Data Per Class: 325
Runner Episode: 11	Loss: 0.589085	Accuracy: 0.790 	 Current Training Data Per Class: 325
Runner Episode: 12	Loss: 0.582105	Accuracy: 0.810 	 Current Training Data Per Class: 325
Runner Episode: 13	Loss: 0.503817	Accuracy: 0.810 	 Current Training Data Per Class: 325
Runner Episode: 14	Loss: 0.357107	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 15	Loss: 0.345444	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 16	Loss: 0.351318	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 17	Loss: 0.489696	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 18	Loss: 0.618291	Accuracy: 0.760 	 Current Training Data Per Class: 325
Runner Episode: 19	Loss: 0.460705	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 20	Loss: 0.585842	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 21	Loss: 0.327258	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 22	Loss: 0.302506	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 23	Loss: 0.500116	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 24	Loss: 0.497954	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 25	Loss: 0.201147	Accuracy: 0.940 	 Current Training Data Per Class: 325
Runner Episode: 26	Loss: 0.527141	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 27	Loss: 0.692515	Accuracy: 0.740 	 Current Training Data Per Class: 325
Runner Episode: 28	Loss: 0.351499	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 29	Loss: 0.681022	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 30	Loss: 0.533336	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 31	Loss: 0.516583	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 32	Loss: 0.595743	Accuracy: 0.810 	 Current Training Data Per Class: 325
Runner Episode: 33	Loss: 0.566979	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 34	Loss: 0.469723	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 35	Loss: 0.847107	Accuracy: 0.730 	 Current Training Data Per Class: 325
Runner Episode: 36	Loss: 0.480292	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 37	Loss: 0.497157	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 38	Loss: 0.668187	Accuracy: 0.750 	 Current Training Data Per Class: 325
Runner Episode: 39	Loss: 0.608526	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 40	Loss: 0.657027	Accuracy: 0.760 	 Current Training Data Per Class: 325
Runner Episode: 41	Loss: 0.644943	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 42	Loss: 0.292486	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 43	Loss: 0.586231	Accuracy: 0.790 	 Current Training Data Per Class: 325
Runner Episode: 44	Loss: 0.704542	Accuracy: 0.740 	 Current Training Data Per Class: 325
Runner Episode: 45	Loss: 0.529889	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 46	Loss: 0.305040	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 47	Loss: 0.492450	Accuracy: 0.800 	 Current Training Data Per Class: 325
Runner Episode: 48	Loss: 0.532249	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 49	Loss: 0.727218	Accuracy: 0.770 	 Current Training Data Per Class: 325
Runner Episode: 50	Loss: 0.570688	Accuracy: 0.780 	 Current Training Data Per Class: 325
