Train Episode: 1	Loss: 1.110789	Accuracy: 0.520	 Current training data: 60
Train Episode: 2	Loss: 1.565332	Accuracy: 0.320	 Current training data: 60
Train Episode: 3	Loss: 1.656106	Accuracy: 0.200	 Current training data: 60
Train Episode: 4	Loss: 1.720287	Accuracy: 0.200	 Current training data: 60
Train Episode: 5	Loss: 1.467445	Accuracy: 0.410	 Current training data: 60
Train Episode: 6	Loss: 1.689923	Accuracy: 0.490	 Current training data: 60
Train Episode: 7	Loss: 1.027689	Accuracy: 0.490	 Current training data: 60
Train Episode: 8	Loss: 1.338578	Accuracy: 0.400	 Current training data: 60
Train Episode: 9	Loss: 1.414361	Accuracy: 0.330	 Current training data: 60
Train Episode: 10	Loss: 1.110468	Accuracy: 0.660	 Current training data: 60
Train Episode: 11	Loss: 1.221447	Accuracy: 0.450	 Current training data: 60
Train Episode: 12	Loss: 1.656481	Accuracy: 0.200	 Current training data: 60
Train Episode: 13	Loss: 1.314932	Accuracy: 0.480	 Current training data: 60
Train Episode: 14	Loss: 1.240737	Accuracy: 0.510	 Current training data: 60
Train Episode: 15	Loss: 1.930683	Accuracy: 0.230	 Current training data: 60
Train Episode: 16	Loss: 1.880218	Accuracy: 0.190	 Current training data: 60
Train Episode: 17	Loss: 1.421614	Accuracy: 0.330	 Current training data: 60
Train Episode: 18	Loss: 1.391621	Accuracy: 0.480	 Current training data: 60
Train Episode: 19	Loss: 1.306941	Accuracy: 0.290	 Current training data: 60
Train Episode: 20	Loss: 1.230970	Accuracy: 0.400	 Current training data: 60
