Train Episode: 1	Loss: 0.614209	Accuracy: 0.790	 Current training data: 40
Train Episode: 2	Loss: 0.650058	Accuracy: 0.820	 Current training data: 40
Train Episode: 3	Loss: 0.987530	Accuracy: 0.650	 Current training data: 40
Train Episode: 4	Loss: 1.161726	Accuracy: 0.460	 Current training data: 40
Train Episode: 5	Loss: 0.909651	Accuracy: 0.710	 Current training data: 40
Train Episode: 6	Loss: 0.798222	Accuracy: 0.680	 Current training data: 40
Train Episode: 7	Loss: 0.874256	Accuracy: 0.740	 Current training data: 40
Train Episode: 8	Loss: 0.862908	Accuracy: 0.770	 Current training data: 40
Train Episode: 9	Loss: 0.990146	Accuracy: 0.610	 Current training data: 40
Train Episode: 10	Loss: 1.075402	Accuracy: 0.580	 Current training data: 40
Train Episode: 11	Loss: 0.500376	Accuracy: 0.830	 Current training data: 40
Train Episode: 12	Loss: 1.146271	Accuracy: 0.570	 Current training data: 40
Train Episode: 13	Loss: 0.688433	Accuracy: 0.700	 Current training data: 40
Train Episode: 14	Loss: 1.198548	Accuracy: 0.580	 Current training data: 40
Train Episode: 15	Loss: 0.821828	Accuracy: 0.730	 Current training data: 40
Train Episode: 16	Loss: 0.264262	Accuracy: 0.900	 Current training data: 40
Train Episode: 17	Loss: 1.021255	Accuracy: 0.640	 Current training data: 40
Train Episode: 18	Loss: 1.107637	Accuracy: 0.710	 Current training data: 40
Train Episode: 19	Loss: 0.672392	Accuracy: 0.710	 Current training data: 40
Train Episode: 20	Loss: 1.079031	Accuracy: 0.530	 Current training data: 40
