Train Episode: 1	Loss: 1.312483	Accuracy: 0.350	 Current training data: 120
Train Episode: 2	Loss: 1.351858	Accuracy: 0.480	 Current training data: 120
Train Episode: 3	Loss: 1.625466	Accuracy: 0.200	 Current training data: 120
Train Episode: 4	Loss: 1.664833	Accuracy: 0.200	 Current training data: 120
Train Episode: 5	Loss: 1.621413	Accuracy: 0.200	 Current training data: 120
Train Episode: 6	Loss: 1.446609	Accuracy: 0.400	 Current training data: 120
Train Episode: 7	Loss: 1.429174	Accuracy: 0.200	 Current training data: 120
Train Episode: 8	Loss: 1.425309	Accuracy: 0.200	 Current training data: 120
Train Episode: 9	Loss: 1.772385	Accuracy: 0.200	 Current training data: 120
Train Episode: 10	Loss: 1.282304	Accuracy: 0.470	 Current training data: 120
Train Episode: 11	Loss: 1.249465	Accuracy: 0.430	 Current training data: 120
Train Episode: 12	Loss: 1.755947	Accuracy: 0.200	 Current training data: 120
Train Episode: 13	Loss: 1.281099	Accuracy: 0.450	 Current training data: 120
Train Episode: 14	Loss: 1.697756	Accuracy: 0.210	 Current training data: 120
Train Episode: 15	Loss: 1.518815	Accuracy: 0.460	 Current training data: 120
Train Episode: 16	Loss: 1.425125	Accuracy: 0.200	 Current training data: 120
Train Episode: 17	Loss: 1.116591	Accuracy: 0.480	 Current training data: 120
Train Episode: 18	Loss: 1.336580	Accuracy: 0.520	 Current training data: 120
Train Episode: 19	Loss: 1.396860	Accuracy: 0.400	 Current training data: 120
Train Episode: 20	Loss: 0.963073	Accuracy: 0.640	 Current training data: 120
