Train Episode: 1	Loss: 1.217025	Accuracy: 0.410	 Current training data: 140
Train Episode: 2	Loss: 1.392238	Accuracy: 0.440	 Current training data: 140
Train Episode: 3	Loss: 1.883468	Accuracy: 0.310	 Current training data: 140
Train Episode: 4	Loss: 1.782893	Accuracy: 0.200	 Current training data: 140
Train Episode: 5	Loss: 1.716813	Accuracy: 0.200	 Current training data: 140
Train Episode: 6	Loss: 1.346265	Accuracy: 0.400	 Current training data: 140
Train Episode: 7	Loss: 1.267359	Accuracy: 0.580	 Current training data: 140
Train Episode: 8	Loss: 1.448427	Accuracy: 0.400	 Current training data: 140
Train Episode: 9	Loss: 1.616535	Accuracy: 0.200	 Current training data: 140
Train Episode: 10	Loss: 1.796107	Accuracy: 0.400	 Current training data: 140
Train Episode: 11	Loss: 1.629312	Accuracy: 0.200	 Current training data: 140
Train Episode: 12	Loss: 1.737092	Accuracy: 0.200	 Current training data: 140
Train Episode: 13	Loss: 2.587940	Accuracy: 0.330	 Current training data: 140
Train Episode: 14	Loss: 1.272236	Accuracy: 0.510	 Current training data: 140
Train Episode: 15	Loss: 1.598945	Accuracy: 0.180	 Current training data: 140
Train Episode: 16	Loss: 1.468775	Accuracy: 0.400	 Current training data: 140
Train Episode: 17	Loss: 1.321127	Accuracy: 0.440	 Current training data: 140
Train Episode: 18	Loss: 1.236674	Accuracy: 0.460	 Current training data: 140
Train Episode: 19	Loss: 3.069759	Accuracy: 0.260	 Current training data: 140
Train Episode: 20	Loss: 1.378917	Accuracy: 0.420	 Current training data: 140
