Train Episode: 1	Loss: 0.480475	Accuracy: 0.880	 Current training data: 30
Train Episode: 2	Loss: 0.472033	Accuracy: 0.860	 Current training data: 30
Train Episode: 3	Loss: 0.734410	Accuracy: 0.720	 Current training data: 30
Train Episode: 4	Loss: 0.396011	Accuracy: 0.900	 Current training data: 30
Train Episode: 5	Loss: 0.508723	Accuracy: 0.790	 Current training data: 30
Train Episode: 6	Loss: 0.511988	Accuracy: 0.840	 Current training data: 30
Train Episode: 7	Loss: 0.336262	Accuracy: 0.890	 Current training data: 30
Train Episode: 8	Loss: 0.791825	Accuracy: 0.720	 Current training data: 30
Train Episode: 9	Loss: 0.511784	Accuracy: 0.800	 Current training data: 30
Train Episode: 10	Loss: 0.620224	Accuracy: 0.780	 Current training data: 30
Train Episode: 11	Loss: 0.564376	Accuracy: 0.830	 Current training data: 30
Train Episode: 12	Loss: 0.394041	Accuracy: 0.840	 Current training data: 30
Train Episode: 13	Loss: 0.423529	Accuracy: 0.840	 Current training data: 30
Train Episode: 14	Loss: 0.629186	Accuracy: 0.810	 Current training data: 30
Train Episode: 15	Loss: 0.871099	Accuracy: 0.690	 Current training data: 30
Train Episode: 16	Loss: 0.741226	Accuracy: 0.760	 Current training data: 30
Train Episode: 17	Loss: 0.503633	Accuracy: 0.860	 Current training data: 30
Train Episode: 18	Loss: 0.501855	Accuracy: 0.850	 Current training data: 30
Train Episode: 19	Loss: 0.593920	Accuracy: 0.800	 Current training data: 30
Train Episode: 20	Loss: 0.415015	Accuracy: 0.900	 Current training data: 30
