Runner Episode: 1	Loss: 0.566921	Accuracy: 0.820 	 Current Training Data Per Class: 225
Runner Episode: 2	Loss: 0.403404	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 3	Loss: 0.557478	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 4	Loss: 0.474561	Accuracy: 0.810 	 Current Training Data Per Class: 225
Runner Episode: 5	Loss: 0.658097	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 6	Loss: 0.425099	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 7	Loss: 0.417815	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 8	Loss: 0.526034	Accuracy: 0.810 	 Current Training Data Per Class: 225
Runner Episode: 9	Loss: 0.383798	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 10	Loss: 0.453001	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 11	Loss: 0.538886	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 12	Loss: 0.607214	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 13	Loss: 0.298218	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 14	Loss: 0.156448	Accuracy: 0.950 	 Current Training Data Per Class: 225
Runner Episode: 15	Loss: 0.425514	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 16	Loss: 0.365153	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 17	Loss: 0.691889	Accuracy: 0.750 	 Current Training Data Per Class: 225
Runner Episode: 18	Loss: 0.388153	Accuracy: 0.910 	 Current Training Data Per Class: 225
Runner Episode: 19	Loss: 0.558625	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 20	Loss: 0.491571	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 21	Loss: 0.344896	Accuracy: 0.920 	 Current Training Data Per Class: 225
Runner Episode: 22	Loss: 0.244587	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 23	Loss: 0.358071	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 24	Loss: 0.514638	Accuracy: 0.860 	 Current Training Data Per Class: 225
Runner Episode: 25	Loss: 0.126833	Accuracy: 0.970 	 Current Training Data Per Class: 225
Runner Episode: 26	Loss: 0.500371	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 27	Loss: 0.558554	Accuracy: 0.800 	 Current Training Data Per Class: 225
Runner Episode: 28	Loss: 0.230290	Accuracy: 0.930 	 Current Training Data Per Class: 225
Runner Episode: 29	Loss: 0.425588	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 30	Loss: 0.521269	Accuracy: 0.850 	 Current Training Data Per Class: 225
Runner Episode: 31	Loss: 0.419667	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 32	Loss: 0.415475	Accuracy: 0.880 	 Current Training Data Per Class: 225
Runner Episode: 33	Loss: 0.737042	Accuracy: 0.760 	 Current Training Data Per Class: 225
Runner Episode: 34	Loss: 0.400371	Accuracy: 0.900 	 Current Training Data Per Class: 225
Runner Episode: 35	Loss: 0.578041	Accuracy: 0.770 	 Current Training Data Per Class: 225
Runner Episode: 36	Loss: 0.261051	Accuracy: 0.920 	 Current Training Data Per Class: 225
Runner Episode: 37	Loss: 0.172709	Accuracy: 0.940 	 Current Training Data Per Class: 225
Runner Episode: 38	Loss: 0.364425	Accuracy: 0.870 	 Current Training Data Per Class: 225
Runner Episode: 39	Loss: 0.473841	Accuracy: 0.820 	 Current Training Data Per Class: 225
Runner Episode: 40	Loss: 0.483402	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 41	Loss: 0.530820	Accuracy: 0.840 	 Current Training Data Per Class: 225
Runner Episode: 42	Loss: 0.311215	Accuracy: 0.890 	 Current Training Data Per Class: 225
Runner Episode: 43	Loss: 0.576537	Accuracy: 0.780 	 Current Training Data Per Class: 225
Runner Episode: 44	Loss: 0.684953	Accuracy: 0.680 	 Current Training Data Per Class: 225
Runner Episode: 45	Loss: 0.629445	Accuracy: 0.760 	 Current Training Data Per Class: 225
Runner Episode: 46	Loss: 0.397183	Accuracy: 0.830 	 Current Training Data Per Class: 225
Runner Episode: 47	Loss: 0.474509	Accuracy: 0.790 	 Current Training Data Per Class: 225
Runner Episode: 48	Loss: 0.487543	Accuracy: 0.800 	 Current Training Data Per Class: 225
Runner Episode: 49	Loss: 0.571601	Accuracy: 0.820 	 Current Training Data Per Class: 225
Runner Episode: 50	Loss: 0.370590	Accuracy: 0.900 	 Current Training Data Per Class: 225
