Train Episode: 1	Loss: 0.211881	Accuracy: 0.910	 Current training data: 140
Train Episode: 2	Loss: 0.418989	Accuracy: 0.840	 Current training data: 140
Train Episode: 3	Loss: 0.399058	Accuracy: 0.880	 Current training data: 140
Train Episode: 4	Loss: 0.342770	Accuracy: 0.900	 Current training data: 140
Train Episode: 5	Loss: 0.549183	Accuracy: 0.870	 Current training data: 140
Train Episode: 6	Loss: 0.387664	Accuracy: 0.860	 Current training data: 140
Train Episode: 7	Loss: 0.486670	Accuracy: 0.870	 Current training data: 140
Train Episode: 8	Loss: 0.438187	Accuracy: 0.800	 Current training data: 140
Train Episode: 9	Loss: 0.534280	Accuracy: 0.870	 Current training data: 140
Train Episode: 10	Loss: 0.450729	Accuracy: 0.840	 Current training data: 140
Train Episode: 11	Loss: 0.546903	Accuracy: 0.820	 Current training data: 140
Train Episode: 12	Loss: 0.309281	Accuracy: 0.890	 Current training data: 140
Train Episode: 13	Loss: 0.499547	Accuracy: 0.820	 Current training data: 140
Train Episode: 14	Loss: 0.701411	Accuracy: 0.800	 Current training data: 140
Train Episode: 15	Loss: 0.572107	Accuracy: 0.790	 Current training data: 140
Train Episode: 16	Loss: 0.492637	Accuracy: 0.790	 Current training data: 140
Train Episode: 17	Loss: 0.192003	Accuracy: 0.920	 Current training data: 140
Train Episode: 18	Loss: 0.422062	Accuracy: 0.880	 Current training data: 140
Train Episode: 19	Loss: 0.445358	Accuracy: 0.860	 Current training data: 140
Train Episode: 20	Loss: 0.133070	Accuracy: 0.960	 Current training data: 140
