Train Episode: 1	Loss: 0.585170	Accuracy: 0.840	 Current training data: 10
Train Episode: 2	Loss: 0.906761	Accuracy: 0.670	 Current training data: 10
Train Episode: 3	Loss: 1.179925	Accuracy: 0.560	 Current training data: 10
Train Episode: 4	Loss: 0.995034	Accuracy: 0.680	 Current training data: 10
Train Episode: 5	Loss: 1.076749	Accuracy: 0.630	 Current training data: 10
Train Episode: 6	Loss: 0.942916	Accuracy: 0.690	 Current training data: 10
Train Episode: 7	Loss: 1.004686	Accuracy: 0.670	 Current training data: 10
Train Episode: 8	Loss: 0.815753	Accuracy: 0.770	 Current training data: 10
Train Episode: 9	Loss: 1.391500	Accuracy: 0.510	 Current training data: 10
Train Episode: 10	Loss: 1.441375	Accuracy: 0.430	 Current training data: 10
Train Episode: 11	Loss: 1.140208	Accuracy: 0.660	 Current training data: 10
Train Episode: 12	Loss: 0.935455	Accuracy: 0.670	 Current training data: 10
Train Episode: 13	Loss: 0.877872	Accuracy: 0.730	 Current training data: 10
Train Episode: 14	Loss: 0.707805	Accuracy: 0.800	 Current training data: 10
Train Episode: 15	Loss: 1.015455	Accuracy: 0.770	 Current training data: 10
Train Episode: 16	Loss: 1.134338	Accuracy: 0.660	 Current training data: 10
Train Episode: 17	Loss: 0.699454	Accuracy: 0.810	 Current training data: 10
Train Episode: 18	Loss: 1.329664	Accuracy: 0.520	 Current training data: 10
Train Episode: 19	Loss: 0.961824	Accuracy: 0.610	 Current training data: 10
Train Episode: 20	Loss: 1.482135	Accuracy: 0.500	 Current training data: 10
