Runner Episode: 1	Loss: 0.322778	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 2	Loss: 0.654152	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 3	Loss: 0.535951	Accuracy: 0.800 	 Current Training Data Per Class: 180
Runner Episode: 4	Loss: 0.685389	Accuracy: 0.720 	 Current Training Data Per Class: 180
Runner Episode: 5	Loss: 0.525293	Accuracy: 0.840 	 Current Training Data Per Class: 180
Runner Episode: 6	Loss: 0.780282	Accuracy: 0.810 	 Current Training Data Per Class: 180
Runner Episode: 7	Loss: 0.600566	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 8	Loss: 0.453374	Accuracy: 0.880 	 Current Training Data Per Class: 180
Runner Episode: 9	Loss: 0.412940	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 10	Loss: 0.220882	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 11	Loss: 0.513252	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 12	Loss: 0.784189	Accuracy: 0.720 	 Current Training Data Per Class: 180
Runner Episode: 13	Loss: 0.453585	Accuracy: 0.920 	 Current Training Data Per Class: 180
Runner Episode: 14	Loss: 0.727343	Accuracy: 0.830 	 Current Training Data Per Class: 180
Runner Episode: 15	Loss: 0.338753	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 16	Loss: 0.823044	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 17	Loss: 0.203996	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 18	Loss: 0.875954	Accuracy: 0.680 	 Current Training Data Per Class: 180
Runner Episode: 19	Loss: 0.706414	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 20	Loss: 0.639122	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 21	Loss: 0.409242	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 22	Loss: 0.311690	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 23	Loss: 0.617099	Accuracy: 0.810 	 Current Training Data Per Class: 180
Runner Episode: 24	Loss: 0.883879	Accuracy: 0.730 	 Current Training Data Per Class: 180
Runner Episode: 25	Loss: 0.557320	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 26	Loss: 0.290670	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 27	Loss: 1.038102	Accuracy: 0.700 	 Current Training Data Per Class: 180
Runner Episode: 28	Loss: 0.421795	Accuracy: 0.880 	 Current Training Data Per Class: 180
Runner Episode: 29	Loss: 0.541769	Accuracy: 0.840 	 Current Training Data Per Class: 180
Runner Episode: 30	Loss: 0.359803	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 31	Loss: 0.543511	Accuracy: 0.810 	 Current Training Data Per Class: 180
Runner Episode: 32	Loss: 0.257646	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 33	Loss: 0.861604	Accuracy: 0.780 	 Current Training Data Per Class: 180
Runner Episode: 34	Loss: 0.588806	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 35	Loss: 0.310690	Accuracy: 0.920 	 Current Training Data Per Class: 180
Runner Episode: 36	Loss: 0.519729	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 37	Loss: 0.662817	Accuracy: 0.820 	 Current Training Data Per Class: 180
Runner Episode: 38	Loss: 0.467656	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 39	Loss: 0.758692	Accuracy: 0.710 	 Current Training Data Per Class: 180
Runner Episode: 40	Loss: 0.448080	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 41	Loss: 0.584197	Accuracy: 0.810 	 Current Training Data Per Class: 180
Runner Episode: 42	Loss: 0.384527	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 43	Loss: 0.296885	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 44	Loss: 0.446523	Accuracy: 0.830 	 Current Training Data Per Class: 180
Runner Episode: 45	Loss: 0.703201	Accuracy: 0.830 	 Current Training Data Per Class: 180
Runner Episode: 46	Loss: 0.485970	Accuracy: 0.860 	 Current Training Data Per Class: 180
Runner Episode: 47	Loss: 0.580885	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 48	Loss: 0.259436	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 49	Loss: 0.661870	Accuracy: 0.780 	 Current Training Data Per Class: 180
Runner Episode: 50	Loss: 0.473587	Accuracy: 0.820 	 Current Training Data Per Class: 180
