Train Episode: 1	Loss: 0.442846	Accuracy: 0.870	 Current training data: 70
Train Episode: 2	Loss: 0.295192	Accuracy: 0.920	 Current training data: 70
Train Episode: 3	Loss: 0.518757	Accuracy: 0.820	 Current training data: 70
Train Episode: 4	Loss: 0.411588	Accuracy: 0.840	 Current training data: 70
Train Episode: 5	Loss: 0.527098	Accuracy: 0.800	 Current training data: 70
Train Episode: 6	Loss: 0.564574	Accuracy: 0.770	 Current training data: 70
Train Episode: 7	Loss: 0.422283	Accuracy: 0.840	 Current training data: 70
Train Episode: 8	Loss: 0.492987	Accuracy: 0.820	 Current training data: 70
Train Episode: 9	Loss: 0.437076	Accuracy: 0.880	 Current training data: 70
Train Episode: 10	Loss: 0.420590	Accuracy: 0.860	 Current training data: 70
Train Episode: 11	Loss: 0.368637	Accuracy: 0.830	 Current training data: 70
Train Episode: 12	Loss: 0.144756	Accuracy: 0.950	 Current training data: 70
Train Episode: 13	Loss: 0.387427	Accuracy: 0.900	 Current training data: 70
Train Episode: 14	Loss: 0.427520	Accuracy: 0.860	 Current training data: 70
Train Episode: 15	Loss: 0.769558	Accuracy: 0.720	 Current training data: 70
Train Episode: 16	Loss: 0.669975	Accuracy: 0.760	 Current training data: 70
Train Episode: 17	Loss: 0.346963	Accuracy: 0.910	 Current training data: 70
Train Episode: 18	Loss: 0.304615	Accuracy: 0.900	 Current training data: 70
Train Episode: 19	Loss: 0.612574	Accuracy: 0.820	 Current training data: 70
Train Episode: 20	Loss: 0.747009	Accuracy: 0.740	 Current training data: 70
