Runner Episode: 1	Loss: 0.487456	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 2	Loss: 0.525755	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 3	Loss: 0.446516	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 4	Loss: 0.699721	Accuracy: 0.820 	 Current Training Data Per Class: 375
Runner Episode: 5	Loss: 0.508088	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 6	Loss: 0.160185	Accuracy: 0.940 	 Current Training Data Per Class: 375
Runner Episode: 7	Loss: 1.118317	Accuracy: 0.730 	 Current Training Data Per Class: 375
Runner Episode: 8	Loss: 0.283274	Accuracy: 0.920 	 Current Training Data Per Class: 375
Runner Episode: 9	Loss: 0.504645	Accuracy: 0.830 	 Current Training Data Per Class: 375
Runner Episode: 10	Loss: 0.317737	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 11	Loss: 0.379293	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 12	Loss: 1.050255	Accuracy: 0.760 	 Current Training Data Per Class: 375
Runner Episode: 13	Loss: 0.544641	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 14	Loss: 1.717807	Accuracy: 0.670 	 Current Training Data Per Class: 375
Runner Episode: 15	Loss: 0.379551	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 16	Loss: 0.361961	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 17	Loss: 1.591139	Accuracy: 0.730 	 Current Training Data Per Class: 375
Runner Episode: 18	Loss: 0.926191	Accuracy: 0.800 	 Current Training Data Per Class: 375
Runner Episode: 19	Loss: 0.232984	Accuracy: 0.930 	 Current Training Data Per Class: 375
Runner Episode: 20	Loss: 1.767753	Accuracy: 0.700 	 Current Training Data Per Class: 375
Runner Episode: 21	Loss: 0.466379	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 22	Loss: 0.851655	Accuracy: 0.820 	 Current Training Data Per Class: 375
Runner Episode: 23	Loss: 0.615297	Accuracy: 0.800 	 Current Training Data Per Class: 375
Runner Episode: 24	Loss: 0.375353	Accuracy: 0.890 	 Current Training Data Per Class: 375
Runner Episode: 25	Loss: 0.482108	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 26	Loss: 0.647443	Accuracy: 0.840 	 Current Training Data Per Class: 375
Runner Episode: 27	Loss: 0.823853	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 28	Loss: 0.303936	Accuracy: 0.920 	 Current Training Data Per Class: 375
Runner Episode: 29	Loss: 0.600361	Accuracy: 0.790 	 Current Training Data Per Class: 375
Runner Episode: 30	Loss: 0.362890	Accuracy: 0.890 	 Current Training Data Per Class: 375
Runner Episode: 31	Loss: 0.670138	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 32	Loss: 0.783082	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 33	Loss: 0.401815	Accuracy: 0.890 	 Current Training Data Per Class: 375
Runner Episode: 34	Loss: 0.520620	Accuracy: 0.820 	 Current Training Data Per Class: 375
Runner Episode: 35	Loss: 0.634360	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 36	Loss: 0.518177	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 37	Loss: 0.522260	Accuracy: 0.860 	 Current Training Data Per Class: 375
Runner Episode: 38	Loss: 0.286372	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 39	Loss: 0.730255	Accuracy: 0.850 	 Current Training Data Per Class: 375
Runner Episode: 40	Loss: 0.426139	Accuracy: 0.880 	 Current Training Data Per Class: 375
Runner Episode: 41	Loss: 0.652018	Accuracy: 0.820 	 Current Training Data Per Class: 375
Runner Episode: 42	Loss: 0.292119	Accuracy: 0.920 	 Current Training Data Per Class: 375
Runner Episode: 43	Loss: 0.559154	Accuracy: 0.870 	 Current Training Data Per Class: 375
Runner Episode: 44	Loss: 0.835212	Accuracy: 0.830 	 Current Training Data Per Class: 375
Runner Episode: 45	Loss: 0.495165	Accuracy: 0.900 	 Current Training Data Per Class: 375
Runner Episode: 46	Loss: 0.284451	Accuracy: 0.920 	 Current Training Data Per Class: 375
Runner Episode: 47	Loss: 0.802194	Accuracy: 0.830 	 Current Training Data Per Class: 375
Runner Episode: 48	Loss: 0.332514	Accuracy: 0.910 	 Current Training Data Per Class: 375
Runner Episode: 49	Loss: 0.144447	Accuracy: 0.970 	 Current Training Data Per Class: 375
Runner Episode: 50	Loss: 0.326914	Accuracy: 0.890 	 Current Training Data Per Class: 375
