Runner Episode: 1	Loss: 0.710807	Accuracy: 0.840 	 Current Training Data Per Class: 300
Runner Episode: 2	Loss: 1.553138	Accuracy: 0.690 	 Current Training Data Per Class: 300
Runner Episode: 3	Loss: 0.751215	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 4	Loss: 0.828238	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 5	Loss: 1.767963	Accuracy: 0.700 	 Current Training Data Per Class: 300
Runner Episode: 6	Loss: 0.891959	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 7	Loss: 1.483821	Accuracy: 0.710 	 Current Training Data Per Class: 300
Runner Episode: 8	Loss: 0.673583	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 9	Loss: 1.910990	Accuracy: 0.680 	 Current Training Data Per Class: 300
Runner Episode: 10	Loss: 1.627616	Accuracy: 0.730 	 Current Training Data Per Class: 300
Runner Episode: 11	Loss: 0.707830	Accuracy: 0.840 	 Current Training Data Per Class: 300
Runner Episode: 12	Loss: 1.083250	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 13	Loss: 0.818434	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 14	Loss: 1.445919	Accuracy: 0.760 	 Current Training Data Per Class: 300
Runner Episode: 15	Loss: 1.279557	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 16	Loss: 0.949053	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 17	Loss: 1.095541	Accuracy: 0.780 	 Current Training Data Per Class: 300
Runner Episode: 18	Loss: 1.797879	Accuracy: 0.600 	 Current Training Data Per Class: 300
Runner Episode: 19	Loss: 1.496782	Accuracy: 0.720 	 Current Training Data Per Class: 300
Runner Episode: 20	Loss: 1.520967	Accuracy: 0.720 	 Current Training Data Per Class: 300
Runner Episode: 21	Loss: 1.666020	Accuracy: 0.700 	 Current Training Data Per Class: 300
Runner Episode: 22	Loss: 0.768759	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 23	Loss: 1.060754	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 24	Loss: 0.944470	Accuracy: 0.880 	 Current Training Data Per Class: 300
Runner Episode: 25	Loss: 1.899685	Accuracy: 0.730 	 Current Training Data Per Class: 300
Runner Episode: 26	Loss: 1.461249	Accuracy: 0.730 	 Current Training Data Per Class: 300
Runner Episode: 27	Loss: 1.036728	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 28	Loss: 1.240720	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 29	Loss: 1.394608	Accuracy: 0.740 	 Current Training Data Per Class: 300
Runner Episode: 30	Loss: 1.308645	Accuracy: 0.750 	 Current Training Data Per Class: 300
Runner Episode: 31	Loss: 0.641113	Accuracy: 0.860 	 Current Training Data Per Class: 300
Runner Episode: 32	Loss: 1.475458	Accuracy: 0.770 	 Current Training Data Per Class: 300
Runner Episode: 33	Loss: 0.667720	Accuracy: 0.890 	 Current Training Data Per Class: 300
Runner Episode: 34	Loss: 0.810648	Accuracy: 0.780 	 Current Training Data Per Class: 300
Runner Episode: 35	Loss: 0.973027	Accuracy: 0.750 	 Current Training Data Per Class: 300
Runner Episode: 36	Loss: 0.828767	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 37	Loss: 0.884545	Accuracy: 0.830 	 Current Training Data Per Class: 300
Runner Episode: 38	Loss: 1.371701	Accuracy: 0.750 	 Current Training Data Per Class: 300
Runner Episode: 39	Loss: 2.072580	Accuracy: 0.660 	 Current Training Data Per Class: 300
Runner Episode: 40	Loss: 1.491966	Accuracy: 0.780 	 Current Training Data Per Class: 300
Runner Episode: 41	Loss: 1.778833	Accuracy: 0.690 	 Current Training Data Per Class: 300
Runner Episode: 42	Loss: 1.550614	Accuracy: 0.800 	 Current Training Data Per Class: 300
Runner Episode: 43	Loss: 1.418966	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 44	Loss: 0.763045	Accuracy: 0.810 	 Current Training Data Per Class: 300
Runner Episode: 45	Loss: 1.157781	Accuracy: 0.770 	 Current Training Data Per Class: 300
Runner Episode: 46	Loss: 1.083694	Accuracy: 0.770 	 Current Training Data Per Class: 300
Runner Episode: 47	Loss: 0.875238	Accuracy: 0.870 	 Current Training Data Per Class: 300
Runner Episode: 48	Loss: 0.562980	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 49	Loss: 0.901289	Accuracy: 0.850 	 Current Training Data Per Class: 300
Runner Episode: 50	Loss: 1.083644	Accuracy: 0.800 	 Current Training Data Per Class: 300
