Runner Episode: 1	Loss: 0.378904	Accuracy: 0.880 	 Current Training Data Per Class: 180
Runner Episode: 2	Loss: 1.297441	Accuracy: 0.700 	 Current Training Data Per Class: 180
Runner Episode: 3	Loss: 0.791666	Accuracy: 0.700 	 Current Training Data Per Class: 180
Runner Episode: 4	Loss: 0.755279	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 5	Loss: 0.326042	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 6	Loss: 1.014394	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 7	Loss: 0.558218	Accuracy: 0.860 	 Current Training Data Per Class: 180
Runner Episode: 8	Loss: 0.493154	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 9	Loss: 0.340924	Accuracy: 0.910 	 Current Training Data Per Class: 180
Runner Episode: 10	Loss: 0.240883	Accuracy: 0.920 	 Current Training Data Per Class: 180
Runner Episode: 11	Loss: 0.469518	Accuracy: 0.870 	 Current Training Data Per Class: 180
Runner Episode: 12	Loss: 1.229062	Accuracy: 0.660 	 Current Training Data Per Class: 180
Runner Episode: 13	Loss: 0.528978	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 14	Loss: 0.896728	Accuracy: 0.790 	 Current Training Data Per Class: 180
Runner Episode: 15	Loss: 0.443426	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 16	Loss: 0.768498	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 17	Loss: 0.173312	Accuracy: 0.930 	 Current Training Data Per Class: 180
Runner Episode: 18	Loss: 1.480697	Accuracy: 0.590 	 Current Training Data Per Class: 180
Runner Episode: 19	Loss: 0.888700	Accuracy: 0.780 	 Current Training Data Per Class: 180
Runner Episode: 20	Loss: 1.029029	Accuracy: 0.770 	 Current Training Data Per Class: 180
Runner Episode: 21	Loss: 0.464491	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 22	Loss: 0.539669	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 23	Loss: 1.153099	Accuracy: 0.760 	 Current Training Data Per Class: 180
Runner Episode: 24	Loss: 1.173782	Accuracy: 0.660 	 Current Training Data Per Class: 180
Runner Episode: 25	Loss: 0.575572	Accuracy: 0.840 	 Current Training Data Per Class: 180
Runner Episode: 26	Loss: 0.399085	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 27	Loss: 0.928033	Accuracy: 0.720 	 Current Training Data Per Class: 180
Runner Episode: 28	Loss: 0.410022	Accuracy: 0.880 	 Current Training Data Per Class: 180
Runner Episode: 29	Loss: 0.455033	Accuracy: 0.880 	 Current Training Data Per Class: 180
Runner Episode: 30	Loss: 0.296636	Accuracy: 0.890 	 Current Training Data Per Class: 180
Runner Episode: 31	Loss: 0.539106	Accuracy: 0.850 	 Current Training Data Per Class: 180
Runner Episode: 32	Loss: 0.221427	Accuracy: 0.910 	 Current Training Data Per Class: 180
