Runner Episode: 1	Loss: 0.885708	Accuracy: 0.760 	 Current Training Data Per Class: 90
Runner Episode: 2	Loss: 1.291090	Accuracy: 0.590 	 Current Training Data Per Class: 90
Runner Episode: 3	Loss: 0.433190	Accuracy: 0.870 	 Current Training Data Per Class: 90
Runner Episode: 4	Loss: 0.965632	Accuracy: 0.750 	 Current Training Data Per Class: 90
Runner Episode: 5	Loss: 1.157883	Accuracy: 0.630 	 Current Training Data Per Class: 90
Runner Episode: 6	Loss: 1.090016	Accuracy: 0.710 	 Current Training Data Per Class: 90
Runner Episode: 7	Loss: 0.678670	Accuracy: 0.790 	 Current Training Data Per Class: 90
Runner Episode: 8	Loss: 0.348668	Accuracy: 0.870 	 Current Training Data Per Class: 90
Runner Episode: 9	Loss: 1.614457	Accuracy: 0.670 	 Current Training Data Per Class: 90
Runner Episode: 10	Loss: 0.736640	Accuracy: 0.740 	 Current Training Data Per Class: 90
Runner Episode: 11	Loss: 1.208853	Accuracy: 0.660 	 Current Training Data Per Class: 90
Runner Episode: 12	Loss: 0.713895	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 13	Loss: 0.553781	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 14	Loss: 1.348424	Accuracy: 0.660 	 Current Training Data Per Class: 90
Runner Episode: 15	Loss: 1.199732	Accuracy: 0.720 	 Current Training Data Per Class: 90
Runner Episode: 16	Loss: 1.011559	Accuracy: 0.780 	 Current Training Data Per Class: 90
Runner Episode: 17	Loss: 0.500070	Accuracy: 0.830 	 Current Training Data Per Class: 90
Runner Episode: 18	Loss: 1.176642	Accuracy: 0.630 	 Current Training Data Per Class: 90
Runner Episode: 19	Loss: 1.369355	Accuracy: 0.620 	 Current Training Data Per Class: 90
Runner Episode: 20	Loss: 1.532943	Accuracy: 0.640 	 Current Training Data Per Class: 90
Runner Episode: 21	Loss: 1.193011	Accuracy: 0.640 	 Current Training Data Per Class: 90
Runner Episode: 22	Loss: 1.481611	Accuracy: 0.660 	 Current Training Data Per Class: 90
Runner Episode: 23	Loss: 0.939807	Accuracy: 0.740 	 Current Training Data Per Class: 90
Runner Episode: 24	Loss: 1.065923	Accuracy: 0.760 	 Current Training Data Per Class: 90
Runner Episode: 25	Loss: 1.466416	Accuracy: 0.630 	 Current Training Data Per Class: 90
Runner Episode: 26	Loss: 0.800848	Accuracy: 0.780 	 Current Training Data Per Class: 90
Runner Episode: 27	Loss: 1.158499	Accuracy: 0.690 	 Current Training Data Per Class: 90
Runner Episode: 28	Loss: 0.901127	Accuracy: 0.760 	 Current Training Data Per Class: 90
Runner Episode: 29	Loss: 0.797300	Accuracy: 0.700 	 Current Training Data Per Class: 90
Runner Episode: 30	Loss: 0.510943	Accuracy: 0.870 	 Current Training Data Per Class: 90
Runner Episode: 31	Loss: 0.706492	Accuracy: 0.760 	 Current Training Data Per Class: 90
Runner Episode: 32	Loss: 0.582494	Accuracy: 0.830 	 Current Training Data Per Class: 90
Runner Episode: 33	Loss: 1.512168	Accuracy: 0.660 	 Current Training Data Per Class: 90
Runner Episode: 34	Loss: 0.695999	Accuracy: 0.800 	 Current Training Data Per Class: 90
Runner Episode: 35	Loss: 0.699307	Accuracy: 0.740 	 Current Training Data Per Class: 90
Runner Episode: 36	Loss: 1.240746	Accuracy: 0.630 	 Current Training Data Per Class: 90
Runner Episode: 37	Loss: 1.262519	Accuracy: 0.690 	 Current Training Data Per Class: 90
Runner Episode: 38	Loss: 1.871949	Accuracy: 0.490 	 Current Training Data Per Class: 90
Runner Episode: 39	Loss: 0.984266	Accuracy: 0.690 	 Current Training Data Per Class: 90
Runner Episode: 40	Loss: 0.545963	Accuracy: 0.800 	 Current Training Data Per Class: 90
Runner Episode: 41	Loss: 1.161531	Accuracy: 0.650 	 Current Training Data Per Class: 90
Runner Episode: 42	Loss: 0.977102	Accuracy: 0.770 	 Current Training Data Per Class: 90
Runner Episode: 43	Loss: 1.255718	Accuracy: 0.650 	 Current Training Data Per Class: 90
Runner Episode: 44	Loss: 1.274112	Accuracy: 0.690 	 Current Training Data Per Class: 90
Runner Episode: 45	Loss: 1.222932	Accuracy: 0.670 	 Current Training Data Per Class: 90
Runner Episode: 46	Loss: 1.025466	Accuracy: 0.710 	 Current Training Data Per Class: 90
Runner Episode: 47	Loss: 0.754935	Accuracy: 0.840 	 Current Training Data Per Class: 90
Runner Episode: 48	Loss: 0.841144	Accuracy: 0.810 	 Current Training Data Per Class: 90
Runner Episode: 49	Loss: 0.621512	Accuracy: 0.790 	 Current Training Data Per Class: 90
Runner Episode: 50	Loss: 1.450717	Accuracy: 0.590 	 Current Training Data Per Class: 90
