Train Episode: 1	Loss: 0.708861	Accuracy: 0.800	 Current training data: 40
Train Episode: 2	Loss: 0.461403	Accuracy: 0.790	 Current training data: 40
Train Episode: 3	Loss: 0.408815	Accuracy: 0.860	 Current training data: 40
Train Episode: 4	Loss: 0.736607	Accuracy: 0.740	 Current training data: 40
Train Episode: 5	Loss: 0.640762	Accuracy: 0.780	 Current training data: 40
Train Episode: 6	Loss: 0.409428	Accuracy: 0.860	 Current training data: 40
Train Episode: 7	Loss: 0.448701	Accuracy: 0.840	 Current training data: 40
Train Episode: 8	Loss: 0.644081	Accuracy: 0.770	 Current training data: 40
Train Episode: 9	Loss: 0.786144	Accuracy: 0.650	 Current training data: 40
Train Episode: 10	Loss: 0.411247	Accuracy: 0.870	 Current training data: 40
Train Episode: 11	Loss: 0.592147	Accuracy: 0.780	 Current training data: 40
Train Episode: 12	Loss: 0.513878	Accuracy: 0.850	 Current training data: 40
Train Episode: 13	Loss: 0.089260	Accuracy: 0.980	 Current training data: 40
Train Episode: 14	Loss: 0.485068	Accuracy: 0.850	 Current training data: 40
Train Episode: 15	Loss: 0.611952	Accuracy: 0.780	 Current training data: 40
Train Episode: 16	Loss: 0.435779	Accuracy: 0.870	 Current training data: 40
Train Episode: 17	Loss: 0.604957	Accuracy: 0.810	 Current training data: 40
Train Episode: 18	Loss: 1.128671	Accuracy: 0.590	 Current training data: 40
Train Episode: 19	Loss: 0.521142	Accuracy: 0.790	 Current training data: 40
Train Episode: 20	Loss: 0.532134	Accuracy: 0.780	 Current training data: 40
