Runner Episode: 1	Loss: 7.551081	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 2	Loss: 4.645104	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 3	Loss: 2.713147	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 4	Loss: 7.451359	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 5	Loss: 3.018682	Accuracy: 0.090 	 Current Training Data Per Class: 100
Runner Episode: 6	Loss: 5.055564	Accuracy: 0.050 	 Current Training Data Per Class: 100
Runner Episode: 7	Loss: 2.502386	Accuracy: 0.095 	 Current Training Data Per Class: 100
Runner Episode: 8	Loss: 2.389938	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 9	Loss: 2.313107	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 10	Loss: 2.295949	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 11	Loss: 2.819431	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 12	Loss: 2.530279	Accuracy: 0.085 	 Current Training Data Per Class: 100
Runner Episode: 13	Loss: 3.747084	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 14	Loss: 3.841779	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 15	Loss: 10.734043	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 16	Loss: 2.462325	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 17	Loss: 2.370961	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 18	Loss: 4.971870	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 19	Loss: 7.170637	Accuracy: 0.100 	 Current Training Data Per Class: 100
Runner Episode: 20	Loss: 2.319921	Accuracy: 0.020 	 Current Training Data Per Class: 100
