Train Episode: 1	Loss: 0.205934	Accuracy: 0.960	 Current training data: 70
Train Episode: 2	Loss: 0.719787	Accuracy: 0.750	 Current training data: 70
Train Episode: 3	Loss: 0.488586	Accuracy: 0.790	 Current training data: 70
Train Episode: 4	Loss: 0.395020	Accuracy: 0.880	 Current training data: 70
Train Episode: 5	Loss: 0.456634	Accuracy: 0.830	 Current training data: 70
Train Episode: 6	Loss: 0.781698	Accuracy: 0.700	 Current training data: 70
Train Episode: 7	Loss: 0.464693	Accuracy: 0.860	 Current training data: 70
Train Episode: 8	Loss: 0.689053	Accuracy: 0.770	 Current training data: 70
Train Episode: 9	Loss: 0.442997	Accuracy: 0.890	 Current training data: 70
Train Episode: 10	Loss: 0.584815	Accuracy: 0.740	 Current training data: 70
Train Episode: 11	Loss: 0.476086	Accuracy: 0.810	 Current training data: 70
Train Episode: 12	Loss: 1.052219	Accuracy: 0.620	 Current training data: 70
Train Episode: 13	Loss: 0.459597	Accuracy: 0.840	 Current training data: 70
Train Episode: 14	Loss: 0.632914	Accuracy: 0.750	 Current training data: 70
Train Episode: 15	Loss: 0.315710	Accuracy: 0.880	 Current training data: 70
Train Episode: 16	Loss: 0.788486	Accuracy: 0.740	 Current training data: 70
Train Episode: 17	Loss: 0.259102	Accuracy: 0.890	 Current training data: 70
Train Episode: 18	Loss: 0.630866	Accuracy: 0.810	 Current training data: 70
Train Episode: 19	Loss: 0.152963	Accuracy: 0.950	 Current training data: 70
Train Episode: 20	Loss: 0.811736	Accuracy: 0.670	 Current training data: 70
