Runner Episode: 1	Loss: 0.764050	Accuracy: 0.810 	 Current Training Data Per Class: 250
Runner Episode: 2	Loss: 3.681119	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 3	Loss: 0.228984	Accuracy: 0.930 	 Current Training Data Per Class: 250
Runner Episode: 4	Loss: 3.253965	Accuracy: 0.190 	 Current Training Data Per Class: 250
Runner Episode: 5	Loss: 3.238471	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 6	Loss: 3.571972	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 7	Loss: 1.998053	Accuracy: 0.210 	 Current Training Data Per Class: 250
Runner Episode: 8	Loss: 3.542998	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 9	Loss: 3.700027	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 10	Loss: 3.329403	Accuracy: 0.400 	 Current Training Data Per Class: 250
Runner Episode: 11	Loss: 1.071170	Accuracy: 0.650 	 Current Training Data Per Class: 250
Runner Episode: 12	Loss: 2.142596	Accuracy: 0.210 	 Current Training Data Per Class: 250
Runner Episode: 13	Loss: 1.530277	Accuracy: 0.490 	 Current Training Data Per Class: 250
Runner Episode: 14	Loss: 3.548675	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 15	Loss: 2.539809	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 16	Loss: 3.466981	Accuracy: 0.600 	 Current Training Data Per Class: 250
Runner Episode: 17	Loss: 2.032943	Accuracy: 0.530 	 Current Training Data Per Class: 250
Runner Episode: 18	Loss: 3.700932	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 19	Loss: 3.690160	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 20	Loss: 3.648990	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 21	Loss: 3.554661	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 22	Loss: 3.700231	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 23	Loss: 0.550258	Accuracy: 0.860 	 Current Training Data Per Class: 250
Runner Episode: 24	Loss: 3.563703	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 25	Loss: 3.191217	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 26	Loss: 3.676189	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 27	Loss: 0.998190	Accuracy: 0.710 	 Current Training Data Per Class: 250
Runner Episode: 28	Loss: 0.582194	Accuracy: 0.870 	 Current Training Data Per Class: 250
Runner Episode: 29	Loss: 1.614067	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 30	Loss: 3.531555	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 31	Loss: 0.648585	Accuracy: 0.730 	 Current Training Data Per Class: 250
Runner Episode: 32	Loss: 0.554558	Accuracy: 0.820 	 Current Training Data Per Class: 250
Runner Episode: 33	Loss: 0.513121	Accuracy: 0.820 	 Current Training Data Per Class: 250
Runner Episode: 34	Loss: 1.623496	Accuracy: 0.320 	 Current Training Data Per Class: 250
Runner Episode: 35	Loss: 0.258051	Accuracy: 0.920 	 Current Training Data Per Class: 250
Runner Episode: 36	Loss: 3.541060	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 37	Loss: 3.490570	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 38	Loss: 3.594068	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 39	Loss: 3.508570	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 40	Loss: 0.427838	Accuracy: 0.830 	 Current Training Data Per Class: 250
Runner Episode: 41	Loss: 1.363462	Accuracy: 0.560 	 Current Training Data Per Class: 250
Runner Episode: 42	Loss: 3.487143	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 43	Loss: 1.752863	Accuracy: 0.200 	 Current Training Data Per Class: 250
Runner Episode: 44	Loss: 1.512076	Accuracy: 0.500 	 Current Training Data Per Class: 250
Runner Episode: 45	Loss: 3.659287	Accuracy: 0.200 	 Current Training Data Per Class: 250
