Train Episode: 1	Loss: 1.021933	Accuracy: 0.525	 Current training data: 350
Train Episode: 2	Loss: 1.070650	Accuracy: 0.555	 Current training data: 350
Train Episode: 3	Loss: 1.132115	Accuracy: 0.545	 Current training data: 350
Train Episode: 4	Loss: 0.975469	Accuracy: 0.540	 Current training data: 350
Train Episode: 5	Loss: 0.944708	Accuracy: 0.705	 Current training data: 350
Train Episode: 6	Loss: 1.067933	Accuracy: 0.555	 Current training data: 350
Train Episode: 7	Loss: 1.576682	Accuracy: 0.365	 Current training data: 350
Train Episode: 8	Loss: 1.186139	Accuracy: 0.550	 Current training data: 350
Train Episode: 9	Loss: 1.129888	Accuracy: 0.455	 Current training data: 350
Train Episode: 10	Loss: 1.234344	Accuracy: 0.455	 Current training data: 350
Train Episode: 11	Loss: 1.351117	Accuracy: 0.465	 Current training data: 350
Train Episode: 12	Loss: 1.182183	Accuracy: 0.475	 Current training data: 350
Train Episode: 13	Loss: 1.070203	Accuracy: 0.605	 Current training data: 350
Train Episode: 14	Loss: 1.181190	Accuracy: 0.510	 Current training data: 350
Train Episode: 15	Loss: 1.228941	Accuracy: 0.505	 Current training data: 350
Train Episode: 16	Loss: 1.037456	Accuracy: 0.530	 Current training data: 350
Train Episode: 17	Loss: 1.376874	Accuracy: 0.445	 Current training data: 350
Train Episode: 18	Loss: 1.213703	Accuracy: 0.495	 Current training data: 350
Train Episode: 19	Loss: 0.995805	Accuracy: 0.580	 Current training data: 350
Train Episode: 20	Loss: 1.142498	Accuracy: 0.545	 Current training data: 350
