Runner Episode: 1	Loss: 0.606482	Accuracy: 0.800 	 Current Training Data Per Class: 150
Runner Episode: 2	Loss: 0.545345	Accuracy: 0.800 	 Current Training Data Per Class: 150
Runner Episode: 3	Loss: 0.282630	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 4	Loss: 0.414538	Accuracy: 0.890 	 Current Training Data Per Class: 150
Runner Episode: 5	Loss: 0.766616	Accuracy: 0.730 	 Current Training Data Per Class: 150
Runner Episode: 6	Loss: 0.367150	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 7	Loss: 0.408648	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 8	Loss: 0.482047	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 9	Loss: 0.467817	Accuracy: 0.840 	 Current Training Data Per Class: 150
Runner Episode: 10	Loss: 0.533450	Accuracy: 0.850 	 Current Training Data Per Class: 150
Runner Episode: 11	Loss: 0.740307	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 12	Loss: 0.370881	Accuracy: 0.850 	 Current Training Data Per Class: 150
Runner Episode: 13	Loss: 0.299499	Accuracy: 0.910 	 Current Training Data Per Class: 150
Runner Episode: 14	Loss: 0.615703	Accuracy: 0.760 	 Current Training Data Per Class: 150
Runner Episode: 15	Loss: 0.373010	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 16	Loss: 0.376882	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 17	Loss: 0.283268	Accuracy: 0.940 	 Current Training Data Per Class: 150
Runner Episode: 18	Loss: 0.349926	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 19	Loss: 0.410047	Accuracy: 0.880 	 Current Training Data Per Class: 150
Runner Episode: 20	Loss: 0.731885	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 21	Loss: 0.716201	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 22	Loss: 0.927271	Accuracy: 0.670 	 Current Training Data Per Class: 150
Runner Episode: 23	Loss: 0.381157	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 24	Loss: 0.515384	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 25	Loss: 0.896791	Accuracy: 0.710 	 Current Training Data Per Class: 150
Runner Episode: 26	Loss: 0.298552	Accuracy: 0.890 	 Current Training Data Per Class: 150
Runner Episode: 27	Loss: 0.429550	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 28	Loss: 0.459509	Accuracy: 0.850 	 Current Training Data Per Class: 150
Runner Episode: 29	Loss: 0.590215	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 30	Loss: 0.391679	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 31	Loss: 0.441441	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 32	Loss: 0.489483	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 33	Loss: 0.327949	Accuracy: 0.840 	 Current Training Data Per Class: 150
Runner Episode: 34	Loss: 0.447898	Accuracy: 0.830 	 Current Training Data Per Class: 150
Runner Episode: 35	Loss: 0.412832	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 36	Loss: 0.549810	Accuracy: 0.820 	 Current Training Data Per Class: 150
Runner Episode: 37	Loss: 0.377024	Accuracy: 0.900 	 Current Training Data Per Class: 150
Runner Episode: 38	Loss: 0.844247	Accuracy: 0.720 	 Current Training Data Per Class: 150
Runner Episode: 39	Loss: 0.555797	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 40	Loss: 0.397305	Accuracy: 0.870 	 Current Training Data Per Class: 150
Runner Episode: 41	Loss: 0.732001	Accuracy: 0.750 	 Current Training Data Per Class: 150
Runner Episode: 42	Loss: 0.413322	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 43	Loss: 0.924967	Accuracy: 0.770 	 Current Training Data Per Class: 150
Runner Episode: 44	Loss: 0.766770	Accuracy: 0.740 	 Current Training Data Per Class: 150
Runner Episode: 45	Loss: 0.844667	Accuracy: 0.680 	 Current Training Data Per Class: 150
Runner Episode: 46	Loss: 0.321536	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 47	Loss: 0.501920	Accuracy: 0.860 	 Current Training Data Per Class: 150
Runner Episode: 48	Loss: 0.709526	Accuracy: 0.810 	 Current Training Data Per Class: 150
Runner Episode: 49	Loss: 0.242043	Accuracy: 0.920 	 Current Training Data Per Class: 150
Runner Episode: 50	Loss: 0.663088	Accuracy: 0.760 	 Current Training Data Per Class: 150
