Runner Episode: 1	Loss: 0.723468	Accuracy: 0.710 	 Current Training Data Per Class: 50
Runner Episode: 2	Loss: 0.927950	Accuracy: 0.650 	 Current Training Data Per Class: 50
Runner Episode: 3	Loss: 0.552677	Accuracy: 0.820 	 Current Training Data Per Class: 50
Runner Episode: 4	Loss: 0.627005	Accuracy: 0.770 	 Current Training Data Per Class: 50
Runner Episode: 5	Loss: 0.767850	Accuracy: 0.670 	 Current Training Data Per Class: 50
Runner Episode: 6	Loss: 0.523198	Accuracy: 0.840 	 Current Training Data Per Class: 50
Runner Episode: 7	Loss: 0.659655	Accuracy: 0.770 	 Current Training Data Per Class: 50
Runner Episode: 8	Loss: 0.399389	Accuracy: 0.880 	 Current Training Data Per Class: 50
Runner Episode: 9	Loss: 0.749363	Accuracy: 0.750 	 Current Training Data Per Class: 50
Runner Episode: 10	Loss: 0.640728	Accuracy: 0.690 	 Current Training Data Per Class: 50
Runner Episode: 11	Loss: 0.845948	Accuracy: 0.690 	 Current Training Data Per Class: 50
Runner Episode: 12	Loss: 0.572762	Accuracy: 0.820 	 Current Training Data Per Class: 50
Runner Episode: 13	Loss: 0.557675	Accuracy: 0.790 	 Current Training Data Per Class: 50
Runner Episode: 14	Loss: 0.721234	Accuracy: 0.680 	 Current Training Data Per Class: 50
Runner Episode: 15	Loss: 0.633789	Accuracy: 0.810 	 Current Training Data Per Class: 50
Runner Episode: 16	Loss: 0.434781	Accuracy: 0.870 	 Current Training Data Per Class: 50
Runner Episode: 17	Loss: 0.483024	Accuracy: 0.840 	 Current Training Data Per Class: 50
Runner Episode: 18	Loss: 0.707697	Accuracy: 0.740 	 Current Training Data Per Class: 50
Runner Episode: 19	Loss: 0.566464	Accuracy: 0.830 	 Current Training Data Per Class: 50
Runner Episode: 20	Loss: 0.783228	Accuracy: 0.760 	 Current Training Data Per Class: 50
Runner Episode: 21	Loss: 0.919765	Accuracy: 0.700 	 Current Training Data Per Class: 50
Runner Episode: 22	Loss: 0.695950	Accuracy: 0.760 	 Current Training Data Per Class: 50
Runner Episode: 23	Loss: 0.636534	Accuracy: 0.760 	 Current Training Data Per Class: 50
Runner Episode: 24	Loss: 0.510858	Accuracy: 0.830 	 Current Training Data Per Class: 50
Runner Episode: 25	Loss: 0.926205	Accuracy: 0.600 	 Current Training Data Per Class: 50
Runner Episode: 26	Loss: 0.591441	Accuracy: 0.870 	 Current Training Data Per Class: 50
Runner Episode: 27	Loss: 0.617793	Accuracy: 0.810 	 Current Training Data Per Class: 50
Runner Episode: 28	Loss: 0.676080	Accuracy: 0.750 	 Current Training Data Per Class: 50
Runner Episode: 29	Loss: 0.612558	Accuracy: 0.840 	 Current Training Data Per Class: 50
Runner Episode: 30	Loss: 0.537786	Accuracy: 0.860 	 Current Training Data Per Class: 50
Runner Episode: 31	Loss: 0.548141	Accuracy: 0.860 	 Current Training Data Per Class: 50
Runner Episode: 32	Loss: 0.571108	Accuracy: 0.780 	 Current Training Data Per Class: 50
Runner Episode: 33	Loss: 0.499831	Accuracy: 0.860 	 Current Training Data Per Class: 50
Runner Episode: 34	Loss: 0.541214	Accuracy: 0.830 	 Current Training Data Per Class: 50
Runner Episode: 35	Loss: 0.443066	Accuracy: 0.750 	 Current Training Data Per Class: 50
Runner Episode: 36	Loss: 0.650248	Accuracy: 0.730 	 Current Training Data Per Class: 50
Runner Episode: 37	Loss: 0.572648	Accuracy: 0.830 	 Current Training Data Per Class: 50
Runner Episode: 38	Loss: 0.834354	Accuracy: 0.670 	 Current Training Data Per Class: 50
Runner Episode: 39	Loss: 0.617092	Accuracy: 0.780 	 Current Training Data Per Class: 50
Runner Episode: 40	Loss: 0.630306	Accuracy: 0.770 	 Current Training Data Per Class: 50
Runner Episode: 41	Loss: 0.770364	Accuracy: 0.690 	 Current Training Data Per Class: 50
Runner Episode: 42	Loss: 0.628216	Accuracy: 0.720 	 Current Training Data Per Class: 50
Runner Episode: 43	Loss: 0.846422	Accuracy: 0.650 	 Current Training Data Per Class: 50
Runner Episode: 44	Loss: 0.613643	Accuracy: 0.810 	 Current Training Data Per Class: 50
Runner Episode: 45	Loss: 0.777855	Accuracy: 0.630 	 Current Training Data Per Class: 50
Runner Episode: 46	Loss: 0.377873	Accuracy: 0.870 	 Current Training Data Per Class: 50
Runner Episode: 47	Loss: 0.655926	Accuracy: 0.790 	 Current Training Data Per Class: 50
Runner Episode: 48	Loss: 0.229924	Accuracy: 0.940 	 Current Training Data Per Class: 50
Runner Episode: 49	Loss: 0.501430	Accuracy: 0.870 	 Current Training Data Per Class: 50
Runner Episode: 50	Loss: 0.940284	Accuracy: 0.600 	 Current Training Data Per Class: 50
