Train Episode: 1	Loss: 0.623653	Accuracy: 0.810	 Current training data: 180
Train Episode: 2	Loss: 0.424476	Accuracy: 0.860	 Current training data: 180
Train Episode: 3	Loss: 0.633633	Accuracy: 0.800	 Current training data: 180
Train Episode: 4	Loss: 0.454328	Accuracy: 0.840	 Current training data: 180
Train Episode: 5	Loss: 0.729763	Accuracy: 0.780	 Current training data: 180
Train Episode: 6	Loss: 0.436280	Accuracy: 0.820	 Current training data: 180
Train Episode: 7	Loss: 0.389781	Accuracy: 0.890	 Current training data: 180
Train Episode: 8	Loss: 0.415285	Accuracy: 0.860	 Current training data: 180
Train Episode: 9	Loss: 0.327644	Accuracy: 0.870	 Current training data: 180
Train Episode: 10	Loss: 0.795009	Accuracy: 0.740	 Current training data: 180
Train Episode: 11	Loss: 0.112175	Accuracy: 0.960	 Current training data: 180
Train Episode: 12	Loss: 0.411951	Accuracy: 0.860	 Current training data: 180
Train Episode: 13	Loss: 0.191918	Accuracy: 0.930	 Current training data: 180
Train Episode: 14	Loss: 0.475501	Accuracy: 0.840	 Current training data: 180
Train Episode: 15	Loss: 0.503900	Accuracy: 0.850	 Current training data: 180
Train Episode: 16	Loss: 0.504542	Accuracy: 0.830	 Current training data: 180
Train Episode: 17	Loss: 0.277582	Accuracy: 0.870	 Current training data: 180
Train Episode: 18	Loss: 0.419027	Accuracy: 0.860	 Current training data: 180
Train Episode: 19	Loss: 0.621825	Accuracy: 0.830	 Current training data: 180
Train Episode: 20	Loss: 0.240270	Accuracy: 0.880	 Current training data: 180
