Runner Episode: 1	Loss: 3.720278	Accuracy: 0.220 	 Current Training Data Per Class: 0
Runner Episode: 2	Loss: 3.908414	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 3	Loss: 3.922701	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 4	Loss: 3.836465	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 5	Loss: 3.902781	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 6	Loss: 4.007490	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 7	Loss: 3.803566	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 8	Loss: 3.899589	Accuracy: 0.030 	 Current Training Data Per Class: 0
Runner Episode: 9	Loss: 3.776729	Accuracy: 0.030 	 Current Training Data Per Class: 0
Runner Episode: 10	Loss: 4.006281	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 11	Loss: 3.795077	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 12	Loss: 3.982611	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 13	Loss: 3.801997	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 14	Loss: 3.825103	Accuracy: 0.140 	 Current Training Data Per Class: 0
Runner Episode: 15	Loss: 3.911901	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 16	Loss: 3.808229	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 17	Loss: 3.929140	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 18	Loss: 3.873265	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 19	Loss: 3.851177	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 20	Loss: 3.898427	Accuracy: 0.000 	 Current Training Data Per Class: 0
