Train Episode: 1	Loss: 0.952349	Accuracy: 0.600	 Current training data: 80
Train Episode: 2	Loss: 1.109147	Accuracy: 0.520	 Current training data: 80
Train Episode: 3	Loss: 1.343527	Accuracy: 0.420	 Current training data: 80
Train Episode: 4	Loss: 1.665927	Accuracy: 0.200	 Current training data: 80
Train Episode: 5	Loss: 1.922058	Accuracy: 0.200	 Current training data: 80
Train Episode: 6	Loss: 1.298014	Accuracy: 0.400	 Current training data: 80
Train Episode: 7	Loss: 2.356342	Accuracy: 0.320	 Current training data: 80
Train Episode: 8	Loss: 2.195426	Accuracy: 0.580	 Current training data: 80
Train Episode: 9	Loss: 1.700747	Accuracy: 0.430	 Current training data: 80
Train Episode: 10	Loss: 1.556980	Accuracy: 0.400	 Current training data: 80
Train Episode: 11	Loss: 1.902848	Accuracy: 0.280	 Current training data: 80
Train Episode: 12	Loss: 1.711072	Accuracy: 0.200	 Current training data: 80
Train Episode: 13	Loss: 1.694505	Accuracy: 0.200	 Current training data: 80
Train Episode: 14	Loss: 1.640910	Accuracy: 0.200	 Current training data: 80
Train Episode: 15	Loss: 1.652301	Accuracy: 0.300	 Current training data: 80
Train Episode: 16	Loss: 1.441085	Accuracy: 0.400	 Current training data: 80
Train Episode: 17	Loss: 1.961488	Accuracy: 0.330	 Current training data: 80
Train Episode: 18	Loss: 1.313241	Accuracy: 0.510	 Current training data: 80
Train Episode: 19	Loss: 1.599930	Accuracy: 0.450	 Current training data: 80
Train Episode: 20	Loss: 1.515258	Accuracy: 0.390	 Current training data: 80
