Train Episode: 1	Loss: 0.918307	Accuracy: 0.600	 Current training data: 160
Train Episode: 2	Loss: 1.695966	Accuracy: 0.200	 Current training data: 160
Train Episode: 3	Loss: 1.648229	Accuracy: 0.200	 Current training data: 160
Train Episode: 4	Loss: 1.807809	Accuracy: 0.230	 Current training data: 160
Train Episode: 5	Loss: 1.713386	Accuracy: 0.200	 Current training data: 160
Train Episode: 6	Loss: 1.342646	Accuracy: 0.400	 Current training data: 160
Train Episode: 7	Loss: 1.363431	Accuracy: 0.400	 Current training data: 160
Train Episode: 8	Loss: 1.475538	Accuracy: 0.200	 Current training data: 160
Train Episode: 9	Loss: 1.619041	Accuracy: 0.200	 Current training data: 160
Train Episode: 10	Loss: 1.027015	Accuracy: 0.550	 Current training data: 160
Train Episode: 11	Loss: 1.981099	Accuracy: 0.190	 Current training data: 160
Train Episode: 12	Loss: 1.446046	Accuracy: 0.350	 Current training data: 160
Train Episode: 13	Loss: 1.591125	Accuracy: 0.230	 Current training data: 160
Train Episode: 14	Loss: 1.658616	Accuracy: 0.200	 Current training data: 160
Train Episode: 15	Loss: 1.610968	Accuracy: 0.320	 Current training data: 160
Train Episode: 16	Loss: 0.955677	Accuracy: 0.620	 Current training data: 160
Train Episode: 17	Loss: 1.821611	Accuracy: 0.230	 Current training data: 160
Train Episode: 18	Loss: 1.663520	Accuracy: 0.250	 Current training data: 160
Train Episode: 19	Loss: 1.430702	Accuracy: 0.200	 Current training data: 160
Train Episode: 20	Loss: 1.624358	Accuracy: 0.200	 Current training data: 160
