Runner Episode: 1	Loss: 0.350060	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 2	Loss: 0.520566	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 3	Loss: 0.131644	Accuracy: 0.990 	 Current Training Data Per Class: 325
Runner Episode: 4	Loss: 0.457794	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 5	Loss: 0.430958	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 6	Loss: 0.234836	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 7	Loss: 0.460031	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 8	Loss: 0.581778	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 9	Loss: 0.694298	Accuracy: 0.730 	 Current Training Data Per Class: 325
Runner Episode: 10	Loss: 0.312781	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 11	Loss: 0.291807	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 12	Loss: 0.320325	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 13	Loss: 0.453022	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 14	Loss: 0.352089	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 15	Loss: 0.569162	Accuracy: 0.790 	 Current Training Data Per Class: 325
Runner Episode: 16	Loss: 0.149552	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 17	Loss: 0.246608	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 18	Loss: 0.467658	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 19	Loss: 0.423475	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 20	Loss: 0.373879	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 21	Loss: 0.437162	Accuracy: 0.850 	 Current Training Data Per Class: 325
Runner Episode: 22	Loss: 0.512980	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 23	Loss: 0.271585	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 24	Loss: 0.252462	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 25	Loss: 0.604647	Accuracy: 0.720 	 Current Training Data Per Class: 325
Runner Episode: 26	Loss: 0.337414	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 27	Loss: 0.481525	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 28	Loss: 0.277926	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 29	Loss: 0.281729	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 30	Loss: 0.285740	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 31	Loss: 0.327209	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 32	Loss: 0.169165	Accuracy: 0.930 	 Current Training Data Per Class: 325
Runner Episode: 33	Loss: 0.368796	Accuracy: 0.890 	 Current Training Data Per Class: 325
Runner Episode: 34	Loss: 0.141375	Accuracy: 0.970 	 Current Training Data Per Class: 325
Runner Episode: 35	Loss: 0.286416	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 36	Loss: 0.665446	Accuracy: 0.790 	 Current Training Data Per Class: 325
Runner Episode: 37	Loss: 0.538773	Accuracy: 0.820 	 Current Training Data Per Class: 325
Runner Episode: 38	Loss: 0.548315	Accuracy: 0.870 	 Current Training Data Per Class: 325
Runner Episode: 39	Loss: 0.331416	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 40	Loss: 0.396169	Accuracy: 0.880 	 Current Training Data Per Class: 325
Runner Episode: 41	Loss: 0.590578	Accuracy: 0.780 	 Current Training Data Per Class: 325
Runner Episode: 42	Loss: 0.444522	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 43	Loss: 0.421242	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 44	Loss: 0.643596	Accuracy: 0.830 	 Current Training Data Per Class: 325
Runner Episode: 45	Loss: 0.389795	Accuracy: 0.840 	 Current Training Data Per Class: 325
Runner Episode: 46	Loss: 0.287322	Accuracy: 0.920 	 Current Training Data Per Class: 325
Runner Episode: 47	Loss: 0.353457	Accuracy: 0.900 	 Current Training Data Per Class: 325
Runner Episode: 48	Loss: 0.287041	Accuracy: 0.910 	 Current Training Data Per Class: 325
Runner Episode: 49	Loss: 0.369672	Accuracy: 0.860 	 Current Training Data Per Class: 325
Runner Episode: 50	Loss: 0.558118	Accuracy: 0.770 	 Current Training Data Per Class: 325
